-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
IPER ; ICEN ;IPAT ;  Dur   ;SIST;   Nome Sist   ;  Demanda   ;  GerPeq  ;   Gter   ;  GterAT  ;   Ghid   ;  Cbomb   ;  Compra  ;  Venda   ; IntercLiq  ; Itaipu50 ; Itaipu60 ; Deficit  ;   ENA    ;   EarmInic    ;EarmInic% ;    EarmFim    ; EarmFim% ;   CMO   ;
  -  ;  -   ;  -  ;  (h)   ; -  ;       -       ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;   (MW)   ;    (MW)    ;   (MW)   ;   (MW)   ;   (MW)   ; (MWmes)  ;    (MWmes)    ;   (%)    ;    (MWmes)    ;   (%)    ; ($/MWh) ;
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   22 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22894.70 ;   115.60 ;     0.00 ;     0.00 ;    5943.50 ;  1900.00 ;  4207.96 ;     0.00 ;  48676.2 ;     110723.28 ;    54.19 ;     127496.79 ;    62.40 ;   92.35 ;
   6 ;   22 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26877.52 ;    85.88 ;     0.00 ;     0.00 ;    7197.02 ;  1900.00 ;  5149.60 ;     0.00 ;  48676.2 ;     110723.28 ;    54.19 ;     127496.79 ;    62.40 ;   90.51 ;
   6 ;   22 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2631.11 ;     0.00 ;     0.00 ;     0.00 ;    8906.69 ;    -     ;    -     ;     0.00 ;   2397.0 ;       5518.42 ;    27.73 ;       6740.81 ;    33.88 ;   98.20 ;
   6 ;   22 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2086.15 ;     0.00 ;     0.00 ;     0.00 ;    7876.15 ;    -     ;    -     ;     0.00 ;   2397.0 ;       5518.42 ;    27.73 ;       6740.81 ;    33.88 ;   98.19 ;
   6 ;   22 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   986.84 ;     0.00 ;     0.00 ;     0.00 ;    6012.36 ;    -     ;    -     ;     0.00 ;   2397.0 ;       5518.42 ;    27.73 ;       6740.81 ;    33.88 ;   92.35 ;
   6 ;   22 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1659.11 ;     0.00 ;     0.00 ;     0.00 ;    7180.10 ;    -     ;    -     ;     0.00 ;   2397.0 ;       5518.42 ;    27.73 ;       6740.81 ;    33.88 ;   90.51 ;
   6 ;   22 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5029.15 ;     0.00 ;     0.00 ;     0.00 ;    2369.85 ;    -     ;    -     ;     0.00 ;   6739.2 ;      34762.97 ;    67.36 ;      39263.38 ;    76.08 ;   98.20 ;
   6 ;   22 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4063.94 ;     0.00 ;     0.00 ;     0.00 ;    2948.46 ;    -     ;    -     ;     0.00 ;   6739.2 ;      34762.97 ;    67.36 ;      39263.38 ;    76.08 ;   98.19 ;
   6 ;   22 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1339.80 ;     0.00 ;     0.00 ;     0.00 ;    3899.20 ;    -     ;    -     ;     0.00 ;   6739.2 ;      34762.97 ;    67.36 ;      39263.38 ;    76.08 ;   92.35 ;
   6 ;   22 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2904.64 ;     0.00 ;     0.00 ;     0.00 ;    3289.64 ;    -     ;    -     ;     0.00 ;   6739.2 ;      34762.97 ;    67.36 ;      39263.38 ;    76.08 ;   90.41 ;
   6 ;   22 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12629.7 ;      11311.11 ;    79.65 ;      10907.88 ;    76.81 ;    0.00 ;
   6 ;   22 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12629.7 ;      11311.11 ;    79.65 ;      10907.88 ;    76.81 ;    0.00 ;
   6 ;   22 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12629.7 ;      11311.11 ;    79.65 ;      10907.88 ;    76.81 ;    0.00 ;
   6 ;   22 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12629.7 ;      11311.11 ;    79.65 ;      10907.88 ;    76.81 ;    0.00 ;
   6 ;   22 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   22 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   22 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   22 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   23 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32794.82 ;    39.24 ;     0.00 ;     0.00 ;    8386.02 ;  1900.00 ;  6412.92 ;     0.00 ;  47733.0 ;     110723.28 ;    54.19 ;     125274.33 ;    61.31 ;  105.25 ;
   6 ;   23 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 31272.35 ;   115.60 ;     0.00 ;     0.00 ;    6729.05 ;  1900.00 ;  5865.27 ;     0.00 ;  47733.0 ;     110723.28 ;    54.19 ;     125274.33 ;    61.31 ;  105.25 ;
   6 ;   23 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 24023.53 ;   115.60 ;     0.00 ;     0.00 ;    4814.67 ;  1900.00 ;  4207.96 ;     0.00 ;  47733.0 ;     110723.28 ;    54.19 ;     125274.33 ;    61.31 ;  101.96 ;
   6 ;   23 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27913.12 ;    95.57 ;     0.00 ;     0.00 ;    6171.11 ;  1900.00 ;  5149.60 ;     0.00 ;  47733.0 ;     110723.28 ;    54.19 ;     125274.33 ;    61.31 ;   90.51 ;
   6 ;   23 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3687.84 ;     0.00 ;     0.00 ;     0.00 ;    7849.96 ;    -     ;    -     ;     0.00 ;   4513.5 ;       5518.42 ;    27.73 ;       8646.18 ;    43.45 ;  105.25 ;
   6 ;   23 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2544.18 ;     0.00 ;     0.00 ;     0.00 ;    7418.12 ;    -     ;    -     ;     0.00 ;   4513.5 ;       5518.42 ;    27.73 ;       8646.18 ;    43.45 ;  105.25 ;
   6 ;   23 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   789.44 ;     0.00 ;     0.00 ;     0.00 ;    6209.76 ;    -     ;    -     ;     0.00 ;   4513.5 ;       5518.42 ;    27.73 ;       8646.18 ;    43.45 ;  101.96 ;
   6 ;   23 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1934.35 ;     0.00 ;     0.00 ;     0.00 ;    6904.85 ;    -     ;    -     ;     0.00 ;   4513.5 ;       5518.42 ;    27.73 ;       8646.18 ;    43.45 ;   90.51 ;
   6 ;   23 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4965.20 ;     0.00 ;     0.00 ;     0.00 ;    2433.80 ;    -     ;    -     ;     0.00 ;   5206.7 ;      34762.97 ;    67.36 ;      37544.16 ;    72.75 ;  105.25 ;
   6 ;   23 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4723.46 ;     0.00 ;     0.00 ;     0.00 ;    2288.94 ;    -     ;    -     ;     0.00 ;   5206.7 ;      34762.97 ;    67.36 ;      37544.16 ;    72.75 ;  105.25 ;
   6 ;   23 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1420.48 ;     0.00 ;     0.00 ;     0.00 ;    3818.52 ;    -     ;    -     ;     0.00 ;   5206.7 ;      34762.97 ;    67.36 ;      37544.16 ;    72.75 ;  101.96 ;
   6 ;   23 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3074.22 ;     0.00 ;     0.00 ;     0.00 ;    3120.06 ;    -     ;    -     ;     0.00 ;   5206.7 ;      34762.97 ;    67.36 ;      37544.16 ;    72.75 ;   90.41 ;
   6 ;   23 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12599.0 ;      11311.11 ;    79.65 ;      11125.98 ;    78.35 ;    0.00 ;
   6 ;   23 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12599.0 ;      11311.11 ;    79.65 ;      11125.98 ;    78.35 ;    0.00 ;
   6 ;   23 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12599.0 ;      11311.11 ;    79.65 ;      11125.98 ;    78.35 ;    0.00 ;
   6 ;   23 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12599.0 ;      11311.11 ;    79.65 ;      11125.98 ;    78.35 ;    0.00 ;
   6 ;   23 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   23 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   23 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   23 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   24 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 33990.78 ;    69.95 ;     0.00 ;     0.00 ;    7991.78 ;  1900.00 ;  6412.92 ;     0.00 ;  67800.8 ;     110723.28 ;    54.19 ;     138734.24 ;    67.90 ;    0.00 ;
   6 ;   24 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 30426.02 ;   115.60 ;     0.00 ;     0.00 ;    8346.38 ;  1900.00 ;  5865.27 ;     0.00 ;  67800.8 ;     110723.28 ;    54.19 ;     138734.24 ;    67.90 ;    0.00 ;
   6 ;   24 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 21568.71 ;   115.60 ;     0.00 ;     0.00 ;    8040.49 ;  1900.00 ;  4207.96 ;     0.00 ;  67800.8 ;     110723.28 ;    54.19 ;     138734.24 ;    67.90 ;    0.00 ;
   6 ;   24 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 26768.54 ;   103.62 ;     0.00 ;     0.00 ;    8094.74 ;  1900.00 ;  5149.60 ;     0.00 ;  67800.8 ;     110723.28 ;    54.19 ;     138734.24 ;    67.90 ;   90.51 ;
   6 ;   24 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  2147.84 ;     0.00 ;     0.00 ;     0.00 ;    9682.16 ;    -     ;    -     ;     0.00 ;    818.5 ;       5518.42 ;    27.73 ;       5545.93 ;    27.87 ;    0.00 ;
   6 ;   24 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1225.67 ;     0.00 ;     0.00 ;     0.00 ;    9028.83 ;    -     ;    -     ;     0.00 ;    818.5 ;       5518.42 ;    27.73 ;       5545.93 ;    27.87 ;    0.00 ;
   6 ;   24 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   642.75 ;     0.00 ;     0.00 ;     0.00 ;    6648.65 ;    -     ;    -     ;     0.00 ;    818.5 ;       5518.42 ;    27.73 ;       5545.93 ;    27.87 ;    0.00 ;
   6 ;   24 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1165.34 ;     0.00 ;     0.00 ;     0.00 ;    7966.06 ;    -     ;    -     ;     0.00 ;    818.5 ;       5518.42 ;    27.73 ;       5545.93 ;    27.87 ;   90.51 ;
   6 ;   24 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  6774.73 ;     0.00 ;     0.00 ;     0.00 ;     624.27 ;    -     ;    -     ;     0.00 ;  14315.7 ;      34762.97 ;    67.36 ;      43838.32 ;    84.95 ;    0.00 ;
   6 ;   24 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  6922.75 ;     0.00 ;     0.00 ;     0.00 ;      89.65 ;    -     ;    -     ;     0.00 ;  14315.7 ;      34762.97 ;    67.36 ;      43838.32 ;    84.95 ;    0.00 ;
   6 ;   24 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  4067.32 ;     0.00 ;     0.00 ;     0.00 ;    1171.68 ;    -     ;    -     ;     0.00 ;  14315.7 ;      34762.97 ;    67.36 ;      43838.32 ;    84.95 ;    0.00 ;
   6 ;   24 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  5403.33 ;     0.00 ;     0.00 ;     0.00 ;     790.95 ;    -     ;    -     ;     0.00 ;  14315.7 ;      34762.97 ;    67.36 ;      43838.32 ;    84.95 ;   90.41 ;
   6 ;   24 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 17090.11 ;     0.00 ;     0.00 ;     0.00 ;  -11669.21 ;    -     ;    -     ;     0.00 ;  19947.7 ;      11311.11 ;    79.65 ;      11442.35 ;    80.58 ;    0.00 ;
   6 ;   24 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 16170.76 ;     0.00 ;     0.00 ;     0.00 ;  -10835.86 ;    -     ;    -     ;     0.00 ;  19947.7 ;      11311.11 ;    79.65 ;      11442.35 ;    80.58 ;    0.00 ;
   6 ;   24 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 14342.28 ;     0.00 ;     0.00 ;     0.00 ;   -9625.08 ;    -     ;    -     ;     0.00 ;  19947.7 ;      11311.11 ;    79.65 ;      11442.35 ;    80.58 ;    0.00 ;
   6 ;   24 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 15463.84 ;     0.00 ;     0.00 ;     0.00 ;  -10426.67 ;    -     ;    -     ;     0.00 ;  19947.7 ;      11311.11 ;    79.65 ;      11442.35 ;    80.58 ;    0.00 ;
   6 ;   24 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   24 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   24 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   24 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   25 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 33733.01 ;    23.27 ;     0.00 ;     0.00 ;    7393.76 ;  1900.00 ;  6412.92 ;     0.00 ;  44670.0 ;     110723.28 ;    54.19 ;     122862.05 ;    60.13 ;  118.08 ;
   6 ;   25 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 31447.60 ;   115.60 ;     0.00 ;     0.00 ;    6515.70 ;  1900.00 ;  5865.27 ;     0.00 ;  44670.0 ;     110723.28 ;    54.19 ;     122862.05 ;    60.13 ;  117.38 ;
   6 ;   25 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23633.04 ;   115.60 ;     0.00 ;     0.00 ;    5205.16 ;  1900.00 ;  4207.96 ;     0.00 ;  44670.0 ;     110723.28 ;    54.19 ;     122862.05 ;    60.13 ;  112.53 ;
   6 ;   25 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27995.17 ;    91.38 ;     0.00 ;     0.00 ;    6066.52 ;  1900.00 ;  5149.60 ;     0.00 ;  44670.0 ;     110723.28 ;    54.19 ;     122862.05 ;    60.13 ;   90.51 ;
   6 ;   25 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2024.01 ;     0.00 ;     0.00 ;     0.00 ;    9513.79 ;    -     ;    -     ;     0.00 ;   1213.3 ;       5518.42 ;    27.73 ;       5980.33 ;    30.06 ;  118.08 ;
   6 ;   25 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1180.79 ;     0.00 ;     0.00 ;     0.00 ;    8781.51 ;    -     ;    -     ;     0.00 ;   1213.3 ;       5518.42 ;    27.73 ;       5980.33 ;    30.06 ;  117.38 ;
   6 ;   25 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   645.14 ;     0.00 ;     0.00 ;     0.00 ;    6354.06 ;    -     ;    -     ;     0.00 ;   1213.3 ;       5518.42 ;    27.73 ;       5980.33 ;    30.06 ;  112.53 ;
   6 ;   25 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1124.26 ;     0.00 ;     0.00 ;     0.00 ;    7714.94 ;    -     ;    -     ;     0.00 ;   1213.3 ;       5518.42 ;    27.73 ;       5980.33 ;    30.06 ;   90.51 ;
   6 ;   25 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5496.27 ;     0.00 ;     0.00 ;     0.00 ;    1902.73 ;    -     ;    -     ;     0.00 ;   7415.9 ;      34762.97 ;    67.36 ;      39638.51 ;    76.81 ;  115.24 ;
   6 ;   25 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5026.22 ;     0.00 ;     0.00 ;     0.00 ;    1986.18 ;    -     ;    -     ;     0.00 ;   7415.9 ;      34762.97 ;    67.36 ;      39638.51 ;    76.81 ;  115.24 ;
   6 ;   25 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1955.28 ;     0.00 ;     0.00 ;     0.00 ;    3283.72 ;    -     ;    -     ;     0.00 ;   7415.9 ;      34762.97 ;    67.36 ;      39638.51 ;    76.81 ;  112.53 ;
   6 ;   25 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3557.20 ;     0.00 ;     0.00 ;     0.00 ;    2637.09 ;    -     ;    -     ;     0.00 ;   7415.9 ;      34762.97 ;    67.36 ;      39638.51 ;    76.81 ;   90.41 ;
   6 ;   25 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14422.5 ;      11311.11 ;    79.65 ;      11079.09 ;    78.02 ;    0.00 ;
   6 ;   25 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14422.5 ;      11311.11 ;    79.65 ;      11079.09 ;    78.02 ;    0.00 ;
   6 ;   25 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14422.5 ;      11311.11 ;    79.65 ;      11079.09 ;    78.02 ;    0.00 ;
   6 ;   25 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14422.5 ;      11311.11 ;    79.65 ;      11079.09 ;    78.02 ;    0.00 ;
   6 ;   25 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   25 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   25 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   25 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   26 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 33734.09 ;    18.05 ;     0.00 ;     0.00 ;    8055.55 ;  1900.00 ;  6412.92 ;     0.00 ;  57888.2 ;     110723.28 ;    54.19 ;     133166.79 ;    65.18 ;   48.85 ;
   6 ;   26 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 30213.80 ;   115.60 ;     0.00 ;     0.00 ;    8417.60 ;  1900.00 ;  5865.27 ;     0.00 ;  57888.2 ;     110723.28 ;    54.19 ;     133166.79 ;    65.18 ;   48.03 ;
   6 ;   26 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23822.98 ;   115.60 ;     0.00 ;     0.00 ;    5645.22 ;  1900.00 ;  4207.96 ;     0.00 ;  57888.2 ;     110723.28 ;    54.19 ;     133166.79 ;    65.18 ;   42.76 ;
   6 ;   26 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 27823.57 ;    90.01 ;     0.00 ;     0.00 ;    6885.09 ;  1900.00 ;  5149.60 ;     0.00 ;  57888.2 ;     110723.28 ;    54.19 ;     133166.79 ;    65.18 ;   90.51 ;
   6 ;   26 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  2228.19 ;     0.00 ;     0.00 ;     0.00 ;    9601.81 ;    -     ;    -     ;     0.00 ;   1567.7 ;       5518.42 ;    27.73 ;       6330.14 ;    31.81 ;   48.85 ;
   6 ;   26 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1193.60 ;     0.00 ;     0.00 ;     0.00 ;    9060.90 ;    -     ;    -     ;     0.00 ;   1567.7 ;       5518.42 ;    27.73 ;       6330.14 ;    31.81 ;   48.03 ;
