***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   32 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13223.3 ;      11132.29 ;    78.39 ;      10913.72 ;    76.85 ;    0.00 ;
   6 ;   32 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13223.3 ;      11132.29 ;    78.39 ;      10913.72 ;    76.85 ;    0.00 ;
   6 ;   32 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13223.3 ;      11132.29 ;    78.39 ;      10913.72 ;    76.85 ;    0.00 ;
   6 ;   32 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   32 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   32 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   32 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   33 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31381.11 ;     0.00 ;     0.00 ;     0.00 ;    9760.49 ;  1900.00 ;  5790.81 ;     0.00 ;  48940.7 ;     101056.01 ;    49.46 ;     114484.40 ;    56.03 ;  102.92 ;
   6 ;   33 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28631.21 ;    13.95 ;     0.00 ;     0.00 ;    9268.53 ;  1900.00 ;  5845.81 ;     0.00 ;  48940.7 ;     101056.01 ;    49.46 ;     114484.40 ;    56.03 ;  102.90 ;
   6 ;   33 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22352.23 ;   115.60 ;     0.00 ;     0.00 ;    6485.97 ;  1900.00 ;  4081.22 ;     0.00 ;  48940.7 ;     101056.01 ;    49.46 ;     114484.40 ;    56.03 ;   96.79 ;
   6 ;   33 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26096.87 ;    63.00 ;     0.00 ;     0.00 ;    7954.79 ;  1900.00 ;  4916.41 ;     0.00 ;  48940.7 ;     101056.01 ;    49.46 ;     114484.40 ;    56.03 ;  116.38 ;
   6 ;   33 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4422.46 ;     0.00 ;     0.00 ;     0.00 ;    7115.34 ;    -     ;    -     ;     0.00 ;   3671.4 ;       5339.70 ;    26.84 ;       7516.22 ;    37.78 ;  102.92 ;
   6 ;   33 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  3088.33 ;     0.00 ;     0.00 ;     0.00 ;    6873.97 ;    -     ;    -     ;     0.00 ;   3671.4 ;       5339.70 ;    26.84 ;       7516.22 ;    37.78 ;  102.91 ;
   6 ;   33 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   602.29 ;     0.00 ;     0.00 ;     0.00 ;    6396.91 ;    -     ;    -     ;     0.00 ;   3671.4 ;       5339.70 ;    26.84 ;       7516.22 ;    37.78 ;   96.79 ;
   6 ;   33 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2149.27 ;     0.00 ;     0.00 ;     0.00 ;    6689.93 ;    -     ;    -     ;     0.00 ;   3671.4 ;       5339.70 ;    26.84 ;       7516.22 ;    37.78 ;  116.38 ;
   6 ;   33 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4645.83 ;     0.00 ;     0.00 ;     0.00 ;    2753.17 ;    -     ;    -     ;     0.00 ;   5328.0 ;      34827.24 ;    67.49 ;      38354.68 ;    74.32 ;  102.92 ;
   6 ;   33 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3525.90 ;     0.00 ;     0.00 ;     0.00 ;    3486.50 ;    -     ;    -     ;     0.00 ;   5328.0 ;      34827.24 ;    67.49 ;      38354.68 ;    74.32 ;  102.90 ;
   6 ;   33 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1403.32 ;     0.00 ;     0.00 ;     0.00 ;    3835.68 ;    -     ;    -     ;     0.00 ;   5328.0 ;      34827.24 ;    67.49 ;      38354.68 ;    74.32 ;   96.79 ;
   6 ;   33 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2719.11 ;     0.00 ;     0.00 ;     0.00 ;    3475.17 ;    -     ;    -     ;     0.00 ;   5328.0 ;      34827.24 ;    67.49 ;      38354.68 ;    74.32 ;  116.38 ;
   6 ;   33 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  1026.30 ;     0.00 ; 18082.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16736.1 ;      11132.29 ;    78.39 ;      10956.49 ;    77.16 ;   82.48 ;
   6 ;   33 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  1323.80 ;     0.00 ; 17699.10 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16736.1 ;      11132.29 ;    78.39 ;      10956.49 ;    77.16 ;   82.48 ;
   6 ;   33 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  1026.30 ;     0.00 ; 16078.90 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16736.1 ;      11132.29 ;    78.39 ;      10956.49 ;    77.16 ;   82.48 ;
   6 ;   33 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  1091.49 ;     0.00 ; 16959.61 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16736.1 ;      11132.29 ;    78.39 ;      10956.49 ;    77.16 ;    0.00 ;
   6 ;   33 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   82.48 ;
   6 ;   33 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   82.48 ;
   6 ;   33 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   82.48 ;
   6 ;   33 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   34 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 32824.65 ;     0.00 ;     0.00 ;     0.00 ;    8278.85 ;  1900.00 ;  5790.81 ;     0.00 ;  50429.1 ;     101056.01 ;    49.46 ;     116815.82 ;    57.17 ;  117.75 ;
   6 ;   34 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29797.28 ;    81.98 ;     0.00 ;     0.00 ;    8132.40 ;  1900.00 ;  5845.81 ;     0.00 ;  50429.1 ;     101056.01 ;    49.46 ;     116815.82 ;    57.17 ;  117.07 ;
   6 ;   34 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23197.84 ;   115.60 ;     0.00 ;     0.00 ;    5640.36 ;  1900.00 ;  4081.22 ;     0.00 ;  50429.1 ;     101056.01 ;    49.46 ;     116815.82 ;    57.17 ;  110.11 ;
   6 ;   34 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27169.57 ;    77.91 ;     0.00 ;     0.00 ;    6878.65 ;  1900.00 ;  4916.41 ;     0.00 ;  50429.1 ;     101056.01 ;    49.46 ;     116815.82 ;    57.17 ;  116.38 ;
   6 ;   34 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2156.73 ;     0.00 ;     0.00 ;     0.00 ;    9381.07 ;    -     ;    -     ;     0.00 ;   1471.9 ;       5339.70 ;    26.84 ;       6094.49 ;    30.63 ;  117.75 ;
   6 ;   34 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1234.43 ;     0.00 ;     0.00 ;     0.00 ;    8727.87 ;    -     ;    -     ;     0.00 ;   1471.9 ;       5339.70 ;    26.84 ;       6094.49 ;    30.63 ;  117.07 ;
   6 ;   34 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   539.07 ;     0.00 ;     0.00 ;     0.00 ;    6460.13 ;    -     ;    -     ;     0.00 ;   1471.9 ;       5339.70 ;    26.84 ;       6094.49 ;    30.63 ;  110.11 ;
   6 ;   34 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1115.83 ;     0.00 ;     0.00 ;     0.00 ;    7723.37 ;    -     ;    -     ;     0.00 ;   1471.9 ;       5339.70 ;    26.84 ;       6094.49 ;    30.63 ;  116.38 ;
   6 ;   34 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5429.92 ;     0.00 ;     0.00 ;     0.00 ;    1969.08 ;    -     ;    -     ;     0.00 ;   6502.8 ;      34827.24 ;    67.49 ;      38685.11 ;    74.96 ;  117.39 ;
   6 ;   34 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4659.96 ;     0.00 ;     0.00 ;     0.00 ;    2352.44 ;    -     ;    -     ;     0.00 ;   6502.8 ;      34827.24 ;    67.49 ;      38685.11 ;    74.96 ;  117.07 ;
   6 ;   34 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1375.21 ;     0.00 ;     0.00 ;     0.00 ;    3863.79 ;    -     ;    -     ;     0.00 ;   6502.8 ;      34827.24 ;    67.49 ;      38685.11 ;    74.96 ;  110.11 ;
   6 ;   34 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3158.75 ;     0.00 ;     0.00 ;     0.00 ;    3035.53 ;    -     ;    -     ;     0.00 ;   6502.8 ;      34827.24 ;    67.49 ;      38685.11 ;    74.96 ;  116.38 ;
   6 ;   34 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15531.1 ;      11132.29 ;    78.39 ;      10887.81 ;    76.67 ;    0.00 ;
   6 ;   34 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  15531.1 ;      11132.29 ;    78.39 ;      10887.81 ;    76.67 ;    0.00 ;
   6 ;   34 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  15531.1 ;      11132.29 ;    78.39 ;      10887.81 ;    76.67 ;    0.00 ;
   6 ;   34 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  15531.1 ;      11132.29 ;    78.39 ;      10887.81 ;    76.67 ;    0.00 ;
   6 ;   34 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   34 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   34 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   34 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   35 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32268.56 ;     0.00 ;     0.00 ;     0.00 ;    8873.04 ;  1900.00 ;  5790.81 ;     0.00 ;  51261.0 ;     101056.01 ;    49.46 ;     117645.06 ;    57.58 ;  112.96 ;
   6 ;   35 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29998.06 ;    14.86 ;     0.00 ;     0.00 ;    7902.60 ;  1900.00 ;  5845.81 ;     0.00 ;  51261.0 ;     101056.01 ;    49.46 ;     117645.06 ;    57.58 ;  112.37 ;
   6 ;   35 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 24278.86 ;   115.60 ;     0.00 ;     0.00 ;    4559.34 ;  1900.00 ;  4081.22 ;     0.00 ;  51261.0 ;     101056.01 ;    49.46 ;     117645.06 ;    57.58 ;  107.89 ;
   6 ;   35 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27628.21 ;    63.20 ;     0.00 ;     0.00 ;    6423.65 ;  1900.00 ;  4916.41 ;     0.00 ;  51261.0 ;     101056.01 ;    49.46 ;     117645.06 ;    57.58 ;  116.38 ;
   6 ;   35 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3374.76 ;     0.00 ;     0.00 ;     0.00 ;    8163.04 ;    -     ;    -     ;     0.00 ;   2646.6 ;       5339.70 ;    26.84 ;       6880.59 ;    34.58 ;  112.96 ;
   6 ;   35 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1830.97 ;     0.00 ;     0.00 ;     0.00 ;    8131.33 ;    -     ;    -     ;     0.00 ;   2646.6 ;       5339.70 ;    26.84 ;       6880.59 ;    34.58 ;  112.37 ;
   6 ;   35 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   652.28 ;     0.00 ;     0.00 ;     0.00 ;    6346.92 ;    -     ;    -     ;     0.00 ;   2646.6 ;       5339.70 ;    26.84 ;       6880.59 ;    34.58 ;  107.89 ;
   6 ;   35 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1624.80 ;     0.00 ;     0.00 ;     0.00 ;    7214.40 ;    -     ;    -     ;     0.00 ;   2646.6 ;       5339.70 ;    26.84 ;       6880.59 ;    34.58 ;  116.38 ;
   6 ;   35 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4806.08 ;     0.00 ;     0.00 ;     0.00 ;    2592.92 ;    -     ;    -     ;     0.00 ;   5453.6 ;      34827.24 ;    67.49 ;      38056.39 ;    73.74 ;  112.96 ;
   6 ;   35 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3417.33 ;     0.00 ;     0.00 ;     0.00 ;    3595.07 ;    -     ;    -     ;     0.00 ;   5453.6 ;      34827.24 ;    67.49 ;      38056.39 ;    73.74 ;  112.37 ;
   6 ;   35 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1328.46 ;     0.00 ;     0.00 ;     0.00 ;    3910.54 ;    -     ;    -     ;     0.00 ;   5453.6 ;      34827.24 ;    67.49 ;      38056.39 ;    73.74 ;  107.89 ;
   6 ;   35 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2698.55 ;     0.00 ;     0.00 ;     0.00 ;    3495.74 ;    -     ;    -     ;     0.00 ;   5453.6 ;      34827.24 ;    67.49 ;      38056.39 ;    73.74 ;  116.38 ;
   6 ;   35 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  2220.30 ;     0.00 ; 16888.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10377.0 ;      11132.29 ;    78.39 ;      10742.64 ;    75.65 ;  111.46 ;
   6 ;   35 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  2220.30 ;     0.00 ; 16802.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10377.0 ;      11132.29 ;    78.39 ;      10742.64 ;    75.65 ;  111.46 ;
   6 ;   35 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  2220.30 ;     0.00 ; 11654.78 ;     0.00 ;     0.00 ;     0.00 ;   -8469.88 ;    -     ;    -     ;     0.00 ;  10377.0 ;      11132.29 ;    78.39 ;      10742.64 ;    75.65 ;  107.89 ;
   6 ;   35 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  2220.30 ;     0.00 ; 14155.92 ;     0.00 ;     0.00 ;     0.00 ;  -10651.05 ;    -     ;    -     ;     0.00 ;  10377.0 ;      11132.29 ;    78.39 ;      10742.64 ;    75.65 ;    0.00 ;
   6 ;   35 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  111.46 ;
   6 ;   35 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  111.46 ;
   6 ;   35 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  107.89 ;
   6 ;   35 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   36 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 32175.96 ;     0.00 ;     0.00 ;     0.00 ;    8727.54 ;  1900.00 ;  5790.81 ;     0.00 ;  40114.6 ;     101056.01 ;    49.46 ;     110178.65 ;    53.92 ;  147.58 ;
   6 ;   36 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 30199.94 ;     0.30 ;     0.00 ;     0.00 ;    7448.06 ;  1900.00 ;  5845.81 ;     0.00 ;  40114.6 ;     101056.01 ;    49.46 ;     110178.65 ;    53.92 ;  146.72 ;
   6 ;   36 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 22667.75 ;   107.75 ;     0.00 ;     0.00 ;    6124.51 ;  1900.00 ;  4081.22 ;     0.00 ;  40114.6 ;     101056.01 ;    49.46 ;     110178.65 ;    53.92 ;  141.64 ;
   6 ;   36 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3672.80 ;   393.00 ; 26812.76 ;    55.94 ;     0.00 ;     0.00 ;    7097.44 ;  1900.00 ;  4916.41 ;     0.00 ;  40114.6 ;     101056.01 ;    49.46 ;     110178.65 ;    53.92 ;  116.38 ;
   6 ;   36 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2996.29 ;     0.00 ;     0.00 ;     0.00 ;    8541.51 ;    -     ;    -     ;     0.00 ;   1389.0 ;       5339.70 ;    26.84 ;       5751.67 ;    28.91 ;  147.58 ;
   6 ;   36 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1712.23 ;     0.00 ;     0.00 ;     0.00 ;    8250.07 ;    -     ;    -     ;     0.00 ;   1389.0 ;       5339.70 ;    26.84 ;       5751.67 ;    28.91 ;  146.72 ;
   6 ;   36 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   598.11 ;     0.00 ;     0.00 ;     0.00 ;    6401.09 ;    -     ;    -     ;     0.00 ;   1389.0 ;       5339.70 ;    26.84 ;       5751.67 ;    28.91 ;  141.64 ;
   6 ;   36 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1471.41 ;     0.00 ;     0.00 ;     0.00 ;    7367.80 ;    -     ;    -     ;     0.00 ;   1389.0 ;       5339.70 ;    26.84 ;       5751.67 ;    28.91 ;  116.38 ;
   6 ;   36 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1540.90 ;     0.00 ;  4685.14 ;     0.00 ;     0.00 ;     0.00 ;    1521.76 ;    -     ;    -     ;     0.00 ;   5553.0 ;      34827.24 ;    67.49 ;      38098.93 ;    73.83 ;  143.93 ;
   6 ;   36 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1540.90 ;     0.00 ;  4112.88 ;     0.00 ;     0.00 ;     0.00 ;    1707.42 ;    -     ;    -     ;     0.00 ;   5553.0 ;      34827.24 ;    67.49 ;      38098.93 ;    73.83 ;  143.91 ;
   6 ;   36 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1540.90 ;     0.00 ;  1742.52 ;     0.00 ;     0.00 ;     0.00 ;    2304.38 ;    -     ;    -     ;     0.00 ;   5553.0 ;      34827.24 ;    67.49 ;      38098.93 ;    73.83 ;  141.64 ;
   6 ;   36 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1540.90 ;     0.00 ;  3033.93 ;     0.00 ;     0.00 ;     0.00 ;    1968.25 ;    -     ;    -     ;     0.00 ;   5553.0 ;      34827.24 ;    67.49 ;      38098.93 ;    73.83 ;  116.38 ;
   6 ;   36 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12778.7 ;      11132.29 ;    78.39 ;      10759.74 ;    75.77 ;    0.00 ;
   6 ;   36 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12778.7 ;      11132.29 ;    78.39 ;      10759.74 ;    75.77 ;    0.00 ;
