***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   42 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  2202.31 ;     0.00 ;     0.00 ;     0.00 ;    6929.09 ;    -     ;    -     ;     0.00 ;   1451.0 ;       6557.81 ;    32.96 ;       6299.74 ;    31.66 ;   80.50 ;
   6 ;   42 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  6237.40 ;     0.00 ;     0.00 ;     0.00 ;    1161.60 ;    -     ;    -     ;     0.00 ;  14162.8 ;      34785.00 ;    67.41 ;      43768.22 ;    84.81 ;    0.00 ;
   6 ;   42 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5564.80 ;     0.00 ;     0.00 ;     0.00 ;    1447.60 ;    -     ;    -     ;     0.00 ;  14162.8 ;      34785.00 ;    67.41 ;      43768.22 ;    84.81 ;    0.00 ;
   6 ;   42 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  5277.97 ;     0.00 ;     0.00 ;     0.00 ;     -38.97 ;    -     ;    -     ;     0.00 ;  14162.8 ;      34785.00 ;    67.41 ;      43768.22 ;    84.81 ;    0.00 ;
   6 ;   42 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  5592.52 ;     0.00 ;     0.00 ;     0.00 ;     601.76 ;    -     ;    -     ;     0.00 ;  14162.8 ;      34785.00 ;    67.41 ;      43768.22 ;    84.81 ;   80.50 ;
   6 ;   42 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 17605.67 ;     0.00 ;     0.00 ;     0.00 ;  -12184.77 ;    -     ;    -     ;     0.00 ;  17727.8 ;      11434.35 ;    80.52 ;      11436.90 ;    80.54 ;    0.00 ;
   6 ;   42 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 17605.67 ;     0.00 ;     0.00 ;     0.00 ;  -12270.77 ;    -     ;    -     ;     0.00 ;  17727.8 ;      11434.35 ;    80.52 ;      11436.90 ;    80.54 ;    0.00 ;
   6 ;   42 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 15141.42 ;     0.00 ;     0.00 ;     0.00 ;  -10424.22 ;    -     ;    -     ;     0.00 ;  17727.8 ;      11434.35 ;    80.52 ;      11436.90 ;    80.54 ;    0.00 ;
   6 ;   42 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 16327.91 ;     0.00 ;     0.00 ;     0.00 ;  -11290.74 ;    -     ;    -     ;     0.00 ;  17727.8 ;      11434.35 ;    80.52 ;      11436.90 ;    80.54 ;    0.00 ;
   6 ;   42 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   42 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   42 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   42 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   43 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 32187.52 ;    31.01 ;     0.00 ;     0.00 ;    9615.09 ;  2957.95 ;  6629.00 ;     0.00 ;  52755.3 ;     113492.38 ;    55.55 ;     132155.60 ;    64.68 ;   60.21 ;
   6 ;   43 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 29138.08 ;   115.60 ;     0.00 ;     0.00 ;    9493.32 ;  1900.00 ;  5865.27 ;     0.00 ;  52755.3 ;     113492.38 ;    55.55 ;     132155.60 ;    64.68 ;   60.16 ;
   6 ;   43 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23015.23 ;   115.60 ;     0.00 ;     0.00 ;    6452.97 ;  1900.00 ;  4248.16 ;     0.00 ;  52755.3 ;     113492.38 ;    55.55 ;     132155.60 ;    64.68 ;   56.63 ;
   6 ;   43 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 26763.28 ;    93.41 ;     0.00 ;     0.00 ;    7948.79 ;  2177.55 ;  5227.13 ;     0.00 ;  52755.3 ;     113492.38 ;    55.55 ;     132155.60 ;    64.68 ;   80.50 ;
   6 ;   43 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  6017.56 ;     0.00 ;     0.00 ;     0.00 ;    5812.44 ;    -     ;    -     ;     0.00 ;   7239.0 ;       6557.81 ;    32.96 ;      10810.59 ;    54.33 ;   60.21 ;
   6 ;   43 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  4809.92 ;     0.00 ;     0.00 ;     0.00 ;    5444.58 ;    -     ;    -     ;     0.00 ;   7239.0 ;       6557.81 ;    32.96 ;      10810.59 ;    54.33 ;   60.16 ;
   6 ;   43 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  1404.36 ;     0.00 ;     0.00 ;     0.00 ;    5887.04 ;    -     ;    -     ;     0.00 ;   7239.0 ;       6557.81 ;    32.96 ;      10810.59 ;    54.33 ;   56.63 ;
   6 ;   43 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  3360.89 ;     0.00 ;     0.00 ;     0.00 ;    5770.51 ;    -     ;    -     ;     0.00 ;   7239.0 ;       6557.81 ;    32.96 ;      10810.59 ;    54.33 ;   80.50 ;
   6 ;   43 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  3874.47 ;     0.00 ;     0.00 ;     0.00 ;    3524.53 ;    -     ;    -     ;     0.00 ;   4387.7 ;      34785.00 ;    67.41 ;      37366.04 ;    72.41 ;   60.21 ;
   6 ;   43 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3505.72 ;     0.00 ;     0.00 ;     0.00 ;    3506.68 ;    -     ;    -     ;     0.00 ;   4387.7 ;      34785.00 ;    67.41 ;      37366.04 ;    72.41 ;   60.16 ;
   6 ;   43 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1211.88 ;     0.00 ;     0.00 ;     0.00 ;    4027.12 ;    -     ;    -     ;     0.00 ;   4387.7 ;      34785.00 ;    67.41 ;      37366.04 ;    72.41 ;   56.63 ;
   6 ;   43 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2413.06 ;     0.00 ;     0.00 ;     0.00 ;    3781.22 ;    -     ;    -     ;     0.00 ;   4387.7 ;      34785.00 ;    67.41 ;      37366.04 ;    72.41 ;   80.50 ;
   6 ;   43 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13396.4 ;      11434.35 ;    80.52 ;      11244.52 ;    79.18 ;    0.00 ;
   6 ;   43 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13396.4 ;      11434.35 ;    80.52 ;      11244.52 ;    79.18 ;    0.00 ;
   6 ;   43 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13396.4 ;      11434.35 ;    80.52 ;      11244.52 ;    79.18 ;    0.00 ;
   6 ;   43 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13396.4 ;      11434.35 ;    80.52 ;      11244.52 ;    79.18 ;    0.00 ;
   6 ;   43 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   43 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   43 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   43 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   44 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 33833.93 ;     0.00 ;     0.00 ;     0.00 ;    8078.67 ;  2957.95 ;  6629.00 ;     0.00 ;  59168.3 ;     113492.38 ;    55.55 ;     137162.04 ;    67.13 ;    0.00 ;
   6 ;   44 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 30106.96 ;     0.00 ;     0.00 ;     0.00 ;    8549.84 ;  1900.00 ;  5865.27 ;     0.00 ;  59168.3 ;     113492.38 ;    55.55 ;     137162.04 ;    67.13 ;    0.00 ;
   6 ;   44 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 22884.30 ;    84.35 ;     0.00 ;     0.00 ;    6693.65 ;  1900.00 ;  4248.16 ;     0.00 ;  59168.3 ;     113492.38 ;    55.55 ;     137162.04 ;    67.13 ;    0.00 ;
   6 ;   44 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 27339.63 ;    43.74 ;     0.00 ;     0.00 ;    7463.76 ;  2177.55 ;  5227.13 ;     0.00 ;  59168.3 ;     113492.38 ;    55.55 ;     137162.04 ;    67.13 ;   80.50 ;
   6 ;   44 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  2198.85 ;     0.00 ;     0.00 ;     0.00 ;    9631.15 ;    -     ;    -     ;     0.00 ;   1081.5 ;       6557.81 ;    32.96 ;       6700.09 ;    33.67 ;    0.00 ;
   6 ;   44 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1289.56 ;     0.00 ;     0.00 ;     0.00 ;    8964.94 ;    -     ;    -     ;     0.00 ;   1081.5 ;       6557.81 ;    32.96 ;       6700.09 ;    33.67 ;    0.00 ;
   6 ;   44 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   750.98 ;     0.00 ;     0.00 ;     0.00 ;    6540.42 ;    -     ;    -     ;     0.00 ;   1081.5 ;       6557.81 ;    32.96 ;       6700.09 ;    33.67 ;    0.00 ;
   6 ;   44 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1248.84 ;     0.00 ;     0.00 ;     0.00 ;    7882.56 ;    -     ;    -     ;     0.00 ;   1081.5 ;       6557.81 ;    32.96 ;       6700.09 ;    33.67 ;   80.50 ;
   6 ;   44 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  6249.24 ;     0.00 ;     0.00 ;     0.00 ;    1149.76 ;    -     ;    -     ;     0.00 ;  13620.2 ;      34785.00 ;    67.41 ;      43853.61 ;    84.98 ;    0.00 ;
   6 ;   44 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5581.59 ;     0.00 ;     0.00 ;     0.00 ;    1430.81 ;    -     ;    -     ;     0.00 ;  13620.2 ;      34785.00 ;    67.41 ;      43853.61 ;    84.98 ;    0.00 ;
   6 ;   44 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  4525.56 ;     0.00 ;     0.00 ;     0.00 ;     713.44 ;    -     ;    -     ;     0.00 ;  13620.2 ;      34785.00 ;    67.41 ;      43853.61 ;    84.98 ;    0.00 ;
   6 ;   44 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  5209.17 ;     0.00 ;     0.00 ;     0.00 ;     985.11 ;    -     ;    -     ;     0.00 ;  13620.2 ;      34785.00 ;    67.41 ;      43853.61 ;    84.98 ;   80.50 ;
   6 ;   44 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 17651.49 ;     0.00 ;     0.00 ;     0.00 ;  -12230.59 ;    -     ;    -     ;     0.00 ;  16828.8 ;      11434.35 ;    80.52 ;      11830.25 ;    83.31 ;    0.00 ;
   6 ;   44 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 17651.49 ;     0.00 ;     0.00 ;     0.00 ;  -12316.59 ;    -     ;    -     ;     0.00 ;  16828.8 ;      11434.35 ;    80.52 ;      11830.25 ;    83.31 ;    0.00 ;
   6 ;   44 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 15916.42 ;     0.00 ;     0.00 ;     0.00 ;  -11199.22 ;    -     ;    -     ;     0.00 ;  16828.8 ;      11434.35 ;    80.52 ;      11830.25 ;    83.31 ;    0.00 ;
   6 ;   44 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 16751.82 ;     0.00 ;     0.00 ;     0.00 ;  -11714.65 ;    -     ;    -     ;     0.00 ;  16828.8 ;      11434.35 ;    80.52 ;      11830.25 ;    83.31 ;    0.00 ;
   6 ;   44 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   44 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   44 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   44 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   45 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31521.54 ;    21.69 ;     0.00 ;     0.00 ;    9641.76 ;  2957.95 ;  6629.00 ;     0.00 ;  47536.9 ;     113492.38 ;    55.55 ;     128871.46 ;    63.07 ;  109.13 ;
   6 ;   45 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28984.41 ;   115.60 ;     0.00 ;     0.00 ;    9016.99 ;  1900.00 ;  5865.27 ;     0.00 ;  47536.9 ;     113492.38 ;    55.55 ;     128871.46 ;    63.07 ;  108.64 ;
   6 ;   45 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23268.48 ;   115.60 ;     0.00 ;     0.00 ;    5569.72 ;  1900.00 ;  4248.16 ;     0.00 ;  47536.9 ;     113492.38 ;    55.55 ;     128871.46 ;    63.07 ;  106.63 ;
   6 ;   45 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26686.20 ;    90.96 ;     0.00 ;     0.00 ;    7393.42 ;  2177.55 ;  5227.13 ;     0.00 ;  47536.9 ;     113492.38 ;    55.55 ;     128871.46 ;    63.07 ;   80.50 ;
   6 ;   45 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4673.35 ;     0.00 ;     0.00 ;     0.00 ;    6864.45 ;    -     ;    -     ;     0.00 ;   5005.4 ;       6557.81 ;    32.96 ;       9572.89 ;    48.11 ;  109.13 ;
   6 ;   45 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2807.39 ;     0.00 ;     0.00 ;     0.00 ;    7154.91 ;    -     ;    -     ;     0.00 ;   5005.4 ;       6557.81 ;    32.96 ;       9572.89 ;    48.11 ;  108.64 ;
   6 ;   45 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1497.67 ;     0.00 ;     0.00 ;     0.00 ;    5501.53 ;    -     ;    -     ;     0.00 ;   5005.4 ;       6557.81 ;    32.96 ;       9572.89 ;    48.11 ;  106.63 ;
   6 ;   45 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2617.80 ;     0.00 ;     0.00 ;     0.00 ;    6221.40 ;    -     ;    -     ;     0.00 ;   5005.4 ;       6557.81 ;    32.96 ;       9572.89 ;    48.11 ;   80.50 ;
   6 ;   45 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5094.93 ;     0.00 ;     0.00 ;     0.00 ;    2304.07 ;    -     ;    -     ;     0.00 ;   5908.7 ;      34785.00 ;    67.41 ;      38239.09 ;    74.10 ;  109.13 ;
   6 ;   45 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4425.53 ;     0.00 ;     0.00 ;     0.00 ;    2586.87 ;    -     ;    -     ;     0.00 ;   5908.7 ;      34785.00 ;    67.41 ;      38239.09 ;    74.10 ;  108.64 ;
   6 ;   45 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1467.31 ;     0.00 ;     0.00 ;     0.00 ;    3771.69 ;    -     ;    -     ;     0.00 ;   5908.7 ;      34785.00 ;    67.41 ;      38239.09 ;    74.10 ;  106.63 ;
   6 ;   45 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3067.25 ;     0.00 ;     0.00 ;     0.00 ;    3127.03 ;    -     ;    -     ;     0.00 ;   5908.7 ;      34785.00 ;    67.41 ;      38239.09 ;    74.10 ;   80.50 ;
   6 ;   45 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  1949.35 ;     0.00 ; 17159.55 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   9451.5 ;      11434.35 ;    80.52 ;      11165.39 ;    78.63 ;   97.66 ;
   6 ;   45 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  1882.70 ;     0.00 ; 17140.20 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   9451.5 ;      11434.35 ;    80.52 ;      11165.39 ;    78.63 ;   97.66 ;
   6 ;   45 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  1545.10 ;     0.00 ; 15560.10 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;   9451.5 ;      11434.35 ;    80.52 ;      11165.39 ;    78.63 ;   96.02 ;
   6 ;   45 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  1725.13 ;     0.00 ; 16325.97 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;   9451.5 ;      11434.35 ;    80.52 ;      11165.39 ;    78.63 ;    0.00 ;
   6 ;   45 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   97.66 ;
   6 ;   45 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   97.66 ;
   6 ;   45 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   96.02 ;
   6 ;   45 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   46 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 33348.84 ;    44.88 ;     0.00 ;     0.00 ;    8367.64 ;  2957.95 ;  6629.00 ;     0.00 ;  52673.3 ;     113492.38 ;    55.55 ;     132710.13 ;    64.95 ;   80.92 ;
   6 ;   46 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 30523.70 ;   115.60 ;     0.00 ;     0.00 ;    8007.70 ;  1900.00 ;  5865.27 ;     0.00 ;  52673.3 ;     113492.38 ;    55.55 ;     132710.13 ;    64.95 ;   80.92 ;
   6 ;   46 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23821.34 ;   115.60 ;     0.00 ;     0.00 ;    5546.86 ;  1900.00 ;  4248.16 ;     0.00 ;  52673.3 ;     113492.38 ;    55.55 ;     132710.13 ;    64.95 ;   76.11 ;
   6 ;   46 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 27789.57 ;    97.05 ;     0.00 ;     0.00 ;    6826.14 ;  2177.55 ;  5227.13 ;     0.00 ;  52673.3 ;     113492.38 ;    55.55 ;     132710.13 ;    64.95 ;   80.50 ;
   6 ;   46 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  3496.34 ;     0.00 ;     0.00 ;     0.00 ;    8158.66 ;    -     ;    -     ;     0.00 ;   2868.8 ;       6557.81 ;    32.96 ;       7974.70 ;    40.08 ;   80.92 ;
   6 ;   46 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  2403.72 ;     0.00 ;     0.00 ;     0.00 ;    7675.78 ;    -     ;    -     ;     0.00 ;   2868.8 ;       6557.81 ;    32.96 ;       7974.70 ;    40.08 ;   80.92 ;
   6 ;   46 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   854.78 ;     0.00 ;     0.00 ;     0.00 ;    6261.62 ;    -     ;    -     ;     0.00 ;   2868.8 ;       6557.81 ;    32.96 ;       7974.70 ;    40.08 ;   76.11 ;
   6 ;   46 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  1887.21 ;     0.00 ;     0.00 ;     0.00 ;    7069.19 ;    -     ;    -     ;     0.00 ;   2868.8 ;       6557.81 ;    32.96 ;       7974.70 ;    40.08 ;   80.50 ;
