***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   23 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12598.4 ;      11310.59 ;    79.65 ;      11130.47 ;    78.38 ;    0.00 ;
   6 ;   23 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12598.4 ;      11310.59 ;    79.65 ;      11130.47 ;    78.38 ;    0.00 ;
   6 ;   23 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   23 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   23 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   23 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   24 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 33838.38 ;    69.95 ;     0.00 ;     0.00 ;    8144.17 ;  2001.64 ;  6629.00 ;     0.00 ;  68641.7 ;     113716.99 ;    55.66 ;     142423.51 ;    69.71 ;    0.00 ;
   6 ;   24 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 30915.12 ;   115.60 ;     0.00 ;     0.00 ;    7857.28 ;  1900.00 ;  5863.48 ;     0.00 ;  68641.7 ;     113716.99 ;    55.66 ;     142423.51 ;    69.71 ;    0.00 ;
   6 ;   24 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 21152.21 ;   115.60 ;     0.00 ;     0.00 ;    8456.99 ;  1900.00 ;  4629.00 ;     0.00 ;  68641.7 ;     113716.99 ;    55.66 ;     142423.51 ;    69.71 ;    0.00 ;
   6 ;   24 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 26619.77 ;   103.62 ;     0.00 ;     0.00 ;    8243.51 ;  1926.66 ;  5424.21 ;     0.00 ;  68641.7 ;     113716.99 ;    55.66 ;     142423.51 ;    69.71 ;   81.09 ;
   6 ;   24 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  2300.10 ;     0.00 ;     0.00 ;     0.00 ;    9529.90 ;    -     ;    -     ;     0.00 ;    913.8 ;       6069.76 ;    30.51 ;       6021.20 ;    30.26 ;    0.00 ;
   6 ;   24 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1306.92 ;     0.00 ;     0.00 ;     0.00 ;    8947.58 ;    -     ;    -     ;     0.00 ;    913.8 ;       6069.76 ;    30.51 ;       6021.20 ;    30.26 ;    0.00 ;
   6 ;   24 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   739.74 ;     0.00 ;     0.00 ;     0.00 ;    6551.66 ;    -     ;    -     ;     0.00 ;    913.8 ;       6069.76 ;    30.51 ;       6021.20 ;    30.26 ;    0.00 ;
   6 ;   24 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1273.38 ;     0.00 ;     0.00 ;     0.00 ;    7858.02 ;    -     ;    -     ;     0.00 ;    913.8 ;       6069.76 ;    30.51 ;       6021.20 ;    30.26 ;   81.09 ;
   6 ;   24 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  7413.81 ;     0.00 ;     0.00 ;     0.00 ;     -14.81 ;    -     ;    -     ;     0.00 ;  14556.8 ;      35552.26 ;    68.89 ;      43873.89 ;    85.02 ;    0.00 ;
   6 ;   24 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  7363.24 ;     0.00 ;     0.00 ;     0.00 ;    -350.84 ;    -     ;    -     ;     0.00 ;  14556.8 ;      35552.26 ;    68.89 ;      43873.89 ;    85.02 ;    0.00 ;
   6 ;   24 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  5239.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;  14556.8 ;      35552.26 ;    68.89 ;      43873.89 ;    85.02 ;    0.00 ;
   6 ;   24 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  6275.05 ;     0.00 ;     0.00 ;     0.00 ;     -80.77 ;    -     ;    -     ;     0.00 ;  14556.8 ;      35552.26 ;    68.89 ;      43873.89 ;    85.02 ;   81.09 ;
   6 ;   24 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 16451.17 ;     0.00 ;     0.00 ;     0.00 ;  -11030.27 ;    -     ;    -     ;     0.00 ;  19947.7 ;      11310.59 ;    79.65 ;      11446.85 ;    80.61 ;    0.00 ;
   6 ;   24 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 15159.92 ;     0.00 ;     0.00 ;     0.00 ;   -9825.02 ;    -     ;    -     ;     0.00 ;  19947.7 ;      11310.59 ;    79.65 ;      11446.85 ;    80.61 ;    0.00 ;
   6 ;   24 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 13174.19 ;     0.00 ;     0.00 ;     0.00 ;   -8456.99 ;    -     ;    -     ;     0.00 ;  19947.7 ;      11310.59 ;    79.65 ;      11446.85 ;    80.61 ;    0.00 ;
   6 ;   24 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 14469.04 ;     0.00 ;     0.00 ;     0.00 ;   -9431.86 ;    -     ;    -     ;     0.00 ;  19947.7 ;      11310.59 ;    79.65 ;      11446.85 ;    80.61 ;    0.00 ;
   6 ;   24 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   24 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   24 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   24 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   25 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 33269.28 ;    25.26 ;     0.00 ;     0.00 ;    7897.59 ;  2001.64 ;  6629.00 ;     0.00 ;  45518.4 ;     113716.99 ;    55.66 ;     126645.73 ;    61.98 ;  106.70 ;
   6 ;   25 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 30150.54 ;   115.60 ;     0.00 ;     0.00 ;    7850.86 ;  1900.00 ;  5863.48 ;     0.00 ;  45518.4 ;     113716.99 ;    55.66 ;     126645.73 ;    61.98 ;  104.72 ;
   6 ;   25 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23887.19 ;   115.60 ;     0.00 ;     0.00 ;    4951.01 ;  1900.00 ;  4629.00 ;     0.00 ;  45518.4 ;     113716.99 ;    55.66 ;     126645.73 ;    61.98 ;  102.25 ;
   6 ;   25 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27721.07 ;    91.90 ;     0.00 ;     0.00 ;    6359.49 ;  1926.66 ;  5424.21 ;     0.00 ;  45518.4 ;     113716.99 ;    55.66 ;     126645.73 ;    61.98 ;   81.09 ;
   6 ;   25 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2527.54 ;     0.00 ;     0.00 ;     0.00 ;    9010.26 ;    -     ;    -     ;     0.00 ;   1416.4 ;       6069.76 ;    30.51 ;       6490.36 ;    32.62 ;  106.70 ;
   6 ;   25 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1282.34 ;     0.00 ;     0.00 ;     0.00 ;    8679.96 ;    -     ;    -     ;     0.00 ;   1416.4 ;       6069.76 ;    30.51 ;       6490.36 ;    32.62 ;  104.72 ;
   6 ;   25 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   745.92 ;     0.00 ;     0.00 ;     0.00 ;    6253.28 ;    -     ;    -     ;     0.00 ;   1416.4 ;       6069.76 ;    30.51 ;       6490.36 ;    32.62 ;  102.25 ;
   6 ;   25 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1330.87 ;     0.00 ;     0.00 ;     0.00 ;    7508.34 ;    -     ;    -     ;     0.00 ;   1416.4 ;       6069.76 ;    30.51 ;       6490.36 ;    32.62 ;   81.09 ;
   6 ;   25 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5498.37 ;     0.00 ;     0.00 ;     0.00 ;    1900.63 ;    -     ;    -     ;     0.00 ;   7701.1 ;      35552.26 ;    68.89 ;      40988.15 ;    79.43 ;  106.10 ;
   6 ;   25 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4699.71 ;     0.00 ;     0.00 ;     0.00 ;    2312.69 ;    -     ;    -     ;     0.00 ;   7701.1 ;      35552.26 ;    68.89 ;      40988.15 ;    79.43 ;  104.72 ;
   6 ;   25 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1601.54 ;     0.00 ;     0.00 ;     0.00 ;    3637.46 ;    -     ;    -     ;     0.00 ;   7701.1 ;      35552.26 ;    68.89 ;      40988.15 ;    79.43 ;  102.25 ;
   6 ;   25 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3302.78 ;     0.00 ;     0.00 ;     0.00 ;    2891.51 ;    -     ;    -     ;     0.00 ;   7701.1 ;      35552.26 ;    68.89 ;      40988.15 ;    79.43 ;   81.09 ;
   6 ;   25 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14422.5 ;      11310.59 ;    79.65 ;      11084.19 ;    78.05 ;    0.00 ;
   6 ;   25 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14422.5 ;      11310.59 ;    79.65 ;      11084.19 ;    78.05 ;    0.00 ;
   6 ;   25 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14422.5 ;      11310.59 ;    79.65 ;      11084.19 ;    78.05 ;    0.00 ;
   6 ;   25 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14422.5 ;      11310.59 ;    79.65 ;      11084.19 ;    78.05 ;    0.00 ;
   6 ;   25 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   25 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   25 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   25 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   26 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 33769.59 ;    73.76 ;     0.00 ;     0.00 ;    8216.77 ;  2001.64 ;  6629.00 ;     0.00 ;  58773.9 ;     113716.99 ;    55.66 ;     136826.05 ;    66.97 ;    0.00 ;
   6 ;   26 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 30309.85 ;   115.60 ;     0.00 ;     0.00 ;    8462.55 ;  1900.00 ;  5863.48 ;     0.00 ;  58773.9 ;     113716.99 ;    55.66 ;     136826.05 ;    66.97 ;    0.00 ;
   6 ;   26 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 23326.32 ;   115.60 ;     0.00 ;     0.00 ;    6282.88 ;  1900.00 ;  4629.00 ;     0.00 ;  58773.9 ;     113716.99 ;    55.66 ;     136826.05 ;    66.97 ;    0.00 ;
   6 ;   26 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 27596.41 ;   104.62 ;     0.00 ;     0.00 ;    7267.87 ;  1926.66 ;  5424.21 ;     0.00 ;  58773.9 ;     113716.99 ;    55.66 ;     136826.05 ;    66.97 ;   81.09 ;
   6 ;   26 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  2368.98 ;     0.00 ;     0.00 ;     0.00 ;    9461.02 ;    -     ;    -     ;     0.00 ;   1823.5 ;       6069.76 ;    30.51 ;       6933.50 ;    34.85 ;    0.00 ;
   6 ;   26 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1259.57 ;     0.00 ;     0.00 ;     0.00 ;    8994.93 ;    -     ;    -     ;     0.00 ;   1823.5 ;       6069.76 ;    30.51 ;       6933.50 ;    34.85 ;    0.00 ;
   6 ;   26 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   739.74 ;     0.00 ;     0.00 ;     0.00 ;    6551.66 ;    -     ;    -     ;     0.00 ;   1823.5 ;       6069.76 ;    30.51 ;       6933.50 ;    34.85 ;    0.00 ;
   6 ;   26 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1281.08 ;     0.00 ;     0.00 ;     0.00 ;    7850.33 ;    -     ;    -     ;     0.00 ;   1823.5 ;       6069.76 ;    30.51 ;       6933.50 ;    34.85 ;   81.09 ;
   6 ;   26 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  7457.55 ;     0.00 ;     0.00 ;     0.00 ;     -58.55 ;    -     ;    -     ;     0.00 ;  16359.5 ;      35552.26 ;    68.89 ;      43941.18 ;    85.15 ;    0.00 ;
   6 ;   26 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  7534.50 ;     0.00 ;     0.00 ;     0.00 ;    -522.10 ;    -     ;    -     ;     0.00 ;  16359.5 ;      35552.26 ;    68.89 ;      43941.18 ;    85.15 ;    0.00 ;
   6 ;   26 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  7239.00 ;     0.00 ;     0.00 ;     0.00 ;   -2000.00 ;    -     ;    -     ;     0.00 ;  16359.5 ;      35552.26 ;    68.89 ;      43941.18 ;    85.15 ;    0.00 ;
   6 ;   26 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  7361.09 ;     0.00 ;     0.00 ;     0.00 ;   -1166.81 ;    -     ;    -     ;     0.00 ;  16359.5 ;      35552.26 ;    68.89 ;      43941.18 ;    85.15 ;   81.09 ;
   6 ;   26 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 16411.14 ;     0.00 ;     0.00 ;     0.00 ;  -10990.24 ;    -     ;    -     ;     0.00 ;  18546.8 ;      11310.59 ;    79.65 ;      11338.21 ;    79.84 ;    0.00 ;
   6 ;   26 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 15641.28 ;     0.00 ;     0.00 ;     0.00 ;  -10306.38 ;    -     ;    -     ;     0.00 ;  18546.8 ;      11310.59 ;    79.65 ;      11338.21 ;    79.84 ;    0.00 ;
   6 ;   26 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 13229.32 ;     0.00 ;     0.00 ;     0.00 ;   -8512.12 ;    -     ;    -     ;     0.00 ;  18546.8 ;      11310.59 ;    79.65 ;      11338.21 ;    79.84 ;    0.00 ;
   6 ;   26 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 14592.60 ;     0.00 ;     0.00 ;     0.00 ;   -9555.43 ;    -     ;    -     ;     0.00 ;  18546.8 ;      11310.59 ;    79.65 ;      11338.21 ;    79.84 ;    0.00 ;
   6 ;   26 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   26 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   26 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   26 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   27 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 31905.78 ;     0.00 ;     0.00 ;     0.00 ;    9865.82 ;  2001.64 ;  6629.00 ;     0.00 ;  62331.4 ;     113716.99 ;    55.66 ;     138569.56 ;    67.82 ;   57.49 ;
   6 ;   27 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 29860.85 ;    35.40 ;     0.00 ;     0.00 ;    8690.35 ;  1900.00 ;  5863.48 ;     0.00 ;  62331.4 ;     113716.99 ;    55.66 ;     138569.56 ;    67.82 ;   57.29 ;
   6 ;   27 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23900.56 ;   115.60 ;     0.00 ;     0.00 ;    5567.64 ;  1900.00 ;  4629.00 ;     0.00 ;  62331.4 ;     113716.99 ;    55.66 ;     138569.56 ;    67.82 ;   54.07 ;
   6 ;   27 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 27306.81 ;    67.70 ;     0.00 ;     0.00 ;    7379.55 ;  1926.66 ;  5424.21 ;     0.00 ;  62331.4 ;     113716.99 ;    55.66 ;     138569.56 ;    67.82 ;   81.09 ;
   6 ;   27 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  4248.35 ;     0.00 ;     0.00 ;     0.00 ;    7581.65 ;    -     ;    -     ;     0.00 ;   2062.6 ;       6069.76 ;    30.51 ;       6320.22 ;    31.76 ;   57.49 ;
   6 ;   27 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2983.81 ;     0.00 ;     0.00 ;     0.00 ;    7270.69 ;    -     ;    -     ;     0.00 ;   2062.6 ;       6069.76 ;    30.51 ;       6320.22 ;    31.76 ;   57.29 ;
   6 ;   27 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  1196.54 ;     0.00 ;     0.00 ;     0.00 ;    6094.86 ;    -     ;    -     ;     0.00 ;   2062.6 ;       6069.76 ;    30.51 ;       6320.22 ;    31.76 ;   54.07 ;
   6 ;   27 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  2388.83 ;     0.00 ;     0.00 ;     0.00 ;    6742.58 ;    -     ;    -     ;     0.00 ;   2062.6 ;       6069.76 ;    30.51 ;       6320.22 ;    31.76 ;   81.09 ;
   6 ;   27 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5442.98 ;     0.00 ;     0.00 ;     0.00 ;    1956.02 ;    -     ;    -     ;     0.00 ;   9616.7 ;      35552.26 ;    68.89 ;      42504.66 ;    82.36 ;   57.49 ;
   6 ;   27 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4109.96 ;     0.00 ;     0.00 ;     0.00 ;    2902.44 ;    -     ;    -     ;     0.00 ;   9616.7 ;      35552.26 ;    68.89 ;      42504.66 ;    82.36 ;   57.29 ;
   6 ;   27 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1324.66 ;     0.00 ;     0.00 ;     0.00 ;    3914.34 ;    -     ;    -     ;     0.00 ;   9616.7 ;      35552.26 ;    68.89 ;      42504.66 ;    82.36 ;   54.07 ;
   6 ;   27 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3015.44 ;     0.00 ;     0.00 ;     0.00 ;    3178.84 ;    -     ;    -     ;     0.00 ;   9616.7 ;      35552.26 ;    68.89 ;      42504.66 ;    82.36 ;   81.09 ;
   6 ;   27 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16737.6 ;      11310.59 ;    79.65 ;      11531.39 ;    81.20 ;    0.00 ;
   6 ;   27 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16737.6 ;      11310.59 ;    79.65 ;      11531.39 ;    81.20 ;    0.00 ;
   6 ;   27 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16737.6 ;      11310.59 ;    79.65 ;      11531.39 ;    81.20 ;    0.00 ;
