***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;    9 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   10 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32213.85 ;    38.33 ;     0.00 ;     0.00 ;    8966.07 ;  1900.00 ;  5789.58 ;     0.00 ;  44578.6 ;      99026.33 ;    48.47 ;     110902.09 ;    54.28 ;  116.66 ;
   6 ;   10 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29909.14 ;   115.60 ;     0.00 ;     0.00 ;    8092.26 ;  1900.00 ;  5844.58 ;     0.00 ;  44578.6 ;      99026.33 ;    48.47 ;     110902.09 ;    54.28 ;  116.16 ;
   6 ;   10 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23286.31 ;   115.60 ;     0.00 ;     0.00 ;    5551.89 ;  1900.00 ;  3990.48 ;     0.00 ;  44578.6 ;      99026.33 ;    48.47 ;     110902.09 ;    54.28 ;  112.40 ;
   6 ;   10 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27079.71 ;    95.33 ;     0.00 ;     0.00 ;    7004.27 ;  1900.00 ;  4868.76 ;     0.00 ;  44578.6 ;      99026.33 ;    48.47 ;     110902.09 ;    54.28 ;  115.43 ;
   6 ;   10 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4413.78 ;     0.00 ;     0.00 ;     0.00 ;    7124.02 ;    -     ;    -     ;     0.00 ;   5068.8 ;       6192.18 ;    31.12 ;       9668.34 ;    48.59 ;  116.66 ;
   6 ;   10 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2825.01 ;     0.00 ;     0.00 ;     0.00 ;    7137.29 ;    -     ;    -     ;     0.00 ;   5068.8 ;       6192.18 ;    31.12 ;       9668.34 ;    48.59 ;  116.16 ;
   6 ;   10 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   812.16 ;     0.00 ;     0.00 ;     0.00 ;    6187.04 ;    -     ;    -     ;     0.00 ;   5068.8 ;       6192.18 ;    31.12 ;       9668.34 ;    48.59 ;  112.40 ;
   6 ;   10 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2198.12 ;     0.00 ;     0.00 ;     0.00 ;    6641.08 ;    -     ;    -     ;     0.00 ;   5068.8 ;       6192.18 ;    31.12 ;       9668.34 ;    48.59 ;  115.43 ;
   6 ;   10 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4699.51 ;     0.00 ;     0.00 ;     0.00 ;    2699.49 ;    -     ;    -     ;     0.00 ;   5441.5 ;      34722.59 ;    67.28 ;      38177.53 ;    73.98 ;  116.66 ;
   6 ;   10 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3397.37 ;     0.00 ;     0.00 ;     0.00 ;    3615.03 ;    -     ;    -     ;     0.00 ;   5441.5 ;      34722.59 ;    67.28 ;      38177.53 ;    73.98 ;  116.16 ;
   6 ;   10 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1343.26 ;     0.00 ;     0.00 ;     0.00 ;    3895.74 ;    -     ;    -     ;     0.00 ;   5441.5 ;      34722.59 ;    67.28 ;      38177.53 ;    73.98 ;  112.40 ;
   6 ;   10 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2673.89 ;     0.00 ;     0.00 ;     0.00 ;    3520.40 ;    -     ;    -     ;     0.00 ;   5441.5 ;      34722.59 ;    67.28 ;      38177.53 ;    73.98 ;  115.43 ;
   6 ;   10 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13062.2 ;      10986.36 ;    77.37 ;      10673.55 ;    75.16 ;    0.00 ;
   6 ;   10 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13062.2 ;      10986.36 ;    77.37 ;      10673.55 ;    75.16 ;    0.00 ;
   6 ;   10 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13062.2 ;      10986.36 ;    77.37 ;      10673.55 ;    75.16 ;    0.00 ;
   6 ;   10 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13062.2 ;      10986.36 ;    77.37 ;      10673.55 ;    75.16 ;    0.00 ;
   6 ;   10 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   10 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   10 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   10 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   11 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 33664.95 ;    27.96 ;     0.00 ;     0.00 ;    7266.51 ;  1900.00 ;  5789.58 ;     0.00 ;  40093.1 ;      99026.33 ;    48.47 ;     107140.07 ;    52.44 ;  153.65 ;
   6 ;   11 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 32200.68 ;   115.60 ;     0.00 ;     0.00 ;    5562.62 ;  1900.00 ;  5844.58 ;     0.00 ;  40093.1 ;      99026.33 ;    48.47 ;     107140.07 ;    52.44 ;  152.77 ;
   6 ;   11 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3776.50 ;   393.00 ; 23276.12 ;   115.60 ;     0.00 ;     0.00 ;    5323.98 ;  1900.00 ;  3990.48 ;     0.00 ;  40093.1 ;      99026.33 ;    48.47 ;     107140.07 ;    52.44 ;  145.40 ;
   6 ;   11 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3776.50 ;   393.00 ; 27957.27 ;    92.61 ;     0.00 ;     0.00 ;    5885.89 ;  1900.00 ;  4868.76 ;     0.00 ;  40093.1 ;      99026.33 ;    48.47 ;     107140.07 ;    52.44 ;  115.43 ;
   6 ;   11 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2604.03 ;     0.00 ;     0.00 ;     0.00 ;    8933.77 ;    -     ;    -     ;     0.00 ;   1817.3 ;       6192.18 ;    31.12 ;       7160.66 ;    35.99 ;  153.65 ;
   6 ;   11 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1552.78 ;     0.00 ;     0.00 ;     0.00 ;    8409.52 ;    -     ;    -     ;     0.00 ;   1817.3 ;       6192.18 ;    31.12 ;       7160.66 ;    35.99 ;  152.77 ;
   6 ;   11 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   562.93 ;     0.00 ;     0.00 ;     0.00 ;    6436.27 ;    -     ;    -     ;     0.00 ;   1817.3 ;       6192.18 ;    31.12 ;       7160.66 ;    35.99 ;  145.40 ;
   6 ;   11 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1315.31 ;     0.00 ;     0.00 ;     0.00 ;    7523.89 ;    -     ;    -     ;     0.00 ;   1817.3 ;       6192.18 ;    31.12 ;       7160.66 ;    35.99 ;  115.43 ;
   6 ;   11 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1540.90 ;     0.00 ;  4321.61 ;     0.00 ;     0.00 ;     0.00 ;    1885.29 ;    -     ;    -     ;     0.00 ;   7578.2 ;      34722.59 ;    67.28 ;      40049.65 ;    77.61 ;  147.48 ;
   6 ;   11 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1540.90 ;     0.00 ;  3785.91 ;     0.00 ;     0.00 ;     0.00 ;    2034.39 ;    -     ;    -     ;     0.00 ;   7578.2 ;      34722.59 ;    67.28 ;      40049.65 ;    77.61 ;  147.47 ;
   6 ;   11 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1540.90 ;     0.00 ;  1724.14 ;     0.00 ;     0.00 ;     0.00 ;    2322.76 ;    -     ;    -     ;     0.00 ;   7578.2 ;      34722.59 ;    67.28 ;      40049.65 ;    77.61 ;  145.40 ;
   6 ;   11 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1540.90 ;     0.00 ;  2857.38 ;     0.00 ;     0.00 ;     0.00 ;    2144.80 ;    -     ;    -     ;     0.00 ;   7578.2 ;      34722.59 ;    67.28 ;      40049.65 ;    77.61 ;  115.43 ;
   6 ;   11 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13304.0 ;      10986.36 ;    77.37 ;      10595.32 ;    74.61 ;    0.00 ;
   6 ;   11 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13304.0 ;      10986.36 ;    77.37 ;      10595.32 ;    74.61 ;    0.00 ;
   6 ;   11 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13304.0 ;      10986.36 ;    77.37 ;      10595.32 ;    74.61 ;    0.00 ;
   6 ;   11 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13304.0 ;      10986.36 ;    77.37 ;      10595.32 ;    74.61 ;    0.00 ;
   6 ;   11 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   11 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   11 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   11 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   12 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 34166.99 ;     4.01 ;     0.00 ;     0.00 ;    6940.52 ;  1900.00 ;  5789.58 ;     0.00 ;  43180.0 ;      99026.33 ;    48.47 ;     109000.52 ;    53.35 ;  130.18 ;
   6 ;   12 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 31773.26 ;    99.78 ;     0.00 ;     0.00 ;    6174.21 ;  1900.00 ;  5844.58 ;     0.00 ;  43180.0 ;      99026.33 ;    48.47 ;     109000.52 ;    53.35 ;  129.42 ;
   6 ;   12 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23788.11 ;   115.60 ;     0.00 ;     0.00 ;    5011.99 ;  1900.00 ;  3990.48 ;     0.00 ;  43180.0 ;      99026.33 ;    48.47 ;     109000.52 ;    53.35 ;  123.19 ;
   6 ;   12 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 28260.80 ;    82.86 ;     0.00 ;     0.00 ;    5772.62 ;  1900.00 ;  4868.76 ;     0.00 ;  43180.0 ;      99026.33 ;    48.47 ;     109000.52 ;    53.35 ;  115.43 ;
   6 ;   12 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2124.86 ;     0.00 ;     0.00 ;     0.00 ;    9412.94 ;    -     ;    -     ;     0.00 ;   1253.4 ;       6192.18 ;    31.12 ;       6702.09 ;    33.68 ;  130.18 ;
   6 ;   12 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1395.63 ;     0.00 ;     0.00 ;     0.00 ;    8566.67 ;    -     ;    -     ;     0.00 ;   1253.4 ;       6192.18 ;    31.12 ;       6702.09 ;    33.68 ;  129.42 ;
   6 ;   12 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   563.58 ;     0.00 ;     0.00 ;     0.00 ;    6435.62 ;    -     ;    -     ;     0.00 ;   1253.4 ;       6192.18 ;    31.12 ;       6702.09 ;    33.68 ;  123.19 ;
   6 ;   12 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1155.51 ;     0.00 ;     0.00 ;     0.00 ;    7683.70 ;    -     ;    -     ;     0.00 ;   1253.4 ;       6192.18 ;    31.12 ;       6702.09 ;    33.68 ;  115.43 ;
   6 ;   12 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5427.86 ;     0.00 ;     0.00 ;     0.00 ;    1971.14 ;    -     ;    -     ;     0.00 ;  11027.8 ;      34722.59 ;    67.28 ;      42361.62 ;    82.09 ;  125.18 ;
   6 ;   12 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4910.78 ;     0.00 ;     0.00 ;     0.00 ;    2101.62 ;    -     ;    -     ;     0.00 ;  11027.8 ;      34722.59 ;    67.28 ;      42361.62 ;    82.09 ;  125.18 ;
   6 ;   12 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2195.66 ;     0.00 ;     0.00 ;     0.00 ;    3043.34 ;    -     ;    -     ;     0.00 ;  11027.8 ;      34722.59 ;    67.28 ;      42361.62 ;    82.09 ;  123.19 ;
   6 ;   12 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3638.59 ;     0.00 ;     0.00 ;     0.00 ;    2555.69 ;    -     ;    -     ;     0.00 ;  11027.8 ;      34722.59 ;    67.28 ;      42361.62 ;    82.09 ;  115.43 ;
   6 ;   12 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16657.2 ;      10986.36 ;    77.37 ;      10755.47 ;    75.74 ;    0.00 ;
   6 ;   12 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16657.2 ;      10986.36 ;    77.37 ;      10755.47 ;    75.74 ;    0.00 ;
   6 ;   12 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16657.2 ;      10986.36 ;    77.37 ;      10755.47 ;    75.74 ;    0.00 ;
   6 ;   12 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16657.2 ;      10986.36 ;    77.37 ;      10755.47 ;    75.74 ;    0.00 ;
   6 ;   12 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   12 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   12 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   12 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   13 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 32872.31 ;    68.43 ;     0.00 ;     0.00 ;    9108.72 ;  1900.00 ;  5789.58 ;     0.00 ;  54169.6 ;      99026.33 ;    48.47 ;     119083.23 ;    58.28 ;    0.00 ;
   6 ;   13 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 29863.68 ;   115.60 ;     0.00 ;     0.00 ;    8908.72 ;  1900.00 ;  5844.58 ;     0.00 ;  54169.6 ;      99026.33 ;    48.47 ;     119083.23 ;    58.28 ;    0.00 ;
   6 ;   13 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 21641.36 ;   115.60 ;     0.00 ;     0.00 ;    7967.84 ;  1900.00 ;  3990.48 ;     0.00 ;  54169.6 ;      99026.33 ;    48.47 ;     119083.23 ;    58.28 ;    0.00 ;
   6 ;   13 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 26389.56 ;   103.22 ;     0.00 ;     0.00 ;    8473.32 ;  1900.00 ;  4868.76 ;     0.00 ;  54169.6 ;      99026.33 ;    48.47 ;     119083.23 ;    58.28 ;  115.43 ;
   6 ;   13 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  6696.55 ;     0.00 ;     0.00 ;     0.00 ;    5133.45 ;    -     ;    -     ;     0.00 ;  13024.3 ;       6192.18 ;    31.12 ;      16115.86 ;    81.00 ;    0.00 ;
   6 ;   13 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  4612.68 ;     0.00 ;     0.00 ;     0.00 ;    5641.82 ;    -     ;    -     ;     0.00 ;  13024.3 ;       6192.18 ;    31.12 ;      16115.86 ;    81.00 ;    0.00 ;
   6 ;   13 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  2032.64 ;     0.00 ;     0.00 ;     0.00 ;    5258.76 ;    -     ;    -     ;     0.00 ;  13024.3 ;       6192.18 ;    31.12 ;      16115.86 ;    81.00 ;    0.00 ;
   6 ;   13 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  3821.57 ;     0.00 ;     0.00 ;     0.00 ;    5309.83 ;    -     ;    -     ;     0.00 ;  13024.3 ;       6192.18 ;    31.12 ;      16115.86 ;    81.00 ;  115.43 ;
   6 ;   13 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4231.05 ;     0.00 ;     0.00 ;     0.00 ;    3167.95 ;    -     ;    -     ;     0.00 ;  11862.6 ;      34722.59 ;    67.28 ;      43818.22 ;    84.91 ;    0.00 ;
   6 ;   13 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3624.97 ;     0.00 ;     0.00 ;     0.00 ;    3387.43 ;    -     ;    -     ;     0.00 ;  11862.6 ;      34722.59 ;    67.28 ;      43818.22 ;    84.91 ;    0.00 ;
   6 ;   13 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  2049.65 ;     0.00 ;     0.00 ;     0.00 ;    3189.35 ;    -     ;    -     ;     0.00 ;  11862.6 ;      34722.59 ;    67.28 ;      43818.22 ;    84.91 ;    0.00 ;
   6 ;   13 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2967.14 ;     0.00 ;     0.00 ;     0.00 ;    3227.14 ;    -     ;    -     ;     0.00 ;  11862.6 ;      34722.59 ;    67.28 ;      43818.22 ;    84.91 ;  115.43 ;
   6 ;   13 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 17697.56 ;     0.00 ;     0.00 ;     0.00 ;  -12276.66 ;    -     ;    -     ;     0.00 ;  17654.9 ;      10986.36 ;    77.37 ;      10783.12 ;    75.93 ;    0.00 ;
   6 ;   13 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 17631.05 ;     0.00 ;     0.00 ;     0.00 ;  -12296.15 ;    -     ;    -     ;     0.00 ;  17654.9 ;      10986.36 ;    77.37 ;      10783.12 ;    75.93 ;    0.00 ;
   6 ;   13 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  17654.9 ;      10986.36 ;    77.37 ;      10783.12 ;    75.93 ;    0.00 ;
   6 ;   13 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17019.10 ;     0.00 ;     0.00 ;     0.00 ;  -11981.92 ;    -     ;    -     ;     0.00 ;  17654.9 ;      10986.36 ;    77.37 ;      10783.12 ;    75.93 ;    0.00 ;
   6 ;   13 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   13 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   13 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   13 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
