***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   14 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3263.59 ;   393.00 ; 25797.71 ;    77.54 ;     0.00 ;     0.00 ;    8543.30 ;  1900.00 ;  5142.10 ;     0.00 ;  49983.2 ;     105231.00 ;    51.50 ;     119384.09 ;    58.43 ;  104.93 ;
   6 ;   14 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  5268.73 ;     0.00 ;     0.00 ;     0.00 ;    6269.07 ;    -     ;    -     ;     0.00 ;   5572.6 ;       6297.15 ;    31.65 ;       9617.47 ;    48.34 ;   94.51 ;
   6 ;   14 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  4099.65 ;     0.00 ;     0.00 ;     0.00 ;    5862.65 ;    -     ;    -     ;     0.00 ;   5572.6 ;       6297.15 ;    31.65 ;       9617.47 ;    48.34 ;   94.51 ;
   6 ;   14 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1068.22 ;     0.00 ;     0.00 ;     0.00 ;    5930.98 ;    -     ;    -     ;     0.00 ;   5572.6 ;       6297.15 ;    31.65 ;       9617.47 ;    48.34 ;   88.89 ;
   6 ;   14 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2834.50 ;     0.00 ;     0.00 ;     0.00 ;    6004.70 ;    -     ;    -     ;     0.00 ;   5572.6 ;       6297.15 ;    31.65 ;       9617.47 ;    48.34 ;  104.93 ;
   6 ;   14 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4373.01 ;     0.00 ;     0.00 ;     0.00 ;    3025.99 ;    -     ;    -     ;     0.00 ;   6226.7 ;      34776.48 ;    67.39 ;      39039.97 ;    75.65 ;   94.51 ;
   6 ;   14 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4011.35 ;     0.00 ;     0.00 ;     0.00 ;    3001.05 ;    -     ;    -     ;     0.00 ;   6226.7 ;      34776.48 ;    67.39 ;      39039.97 ;    75.65 ;   94.51 ;
   6 ;   14 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1348.23 ;     0.00 ;     0.00 ;     0.00 ;    3890.77 ;    -     ;    -     ;     0.00 ;   6226.7 ;      34776.48 ;    67.39 ;      39039.97 ;    75.65 ;   88.89 ;
   6 ;   14 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2725.35 ;     0.00 ;     0.00 ;     0.00 ;    3468.93 ;    -     ;    -     ;     0.00 ;   6226.7 ;      34776.48 ;    67.39 ;      39039.97 ;    75.65 ;  104.93 ;
   6 ;   14 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11714.0 ;      11190.56 ;    78.80 ;      10799.69 ;    76.05 ;    0.00 ;
   6 ;   14 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11714.0 ;      11190.56 ;    78.80 ;      10799.69 ;    76.05 ;    0.00 ;
   6 ;   14 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11714.0 ;      11190.56 ;    78.80 ;      10799.69 ;    76.05 ;    0.00 ;
   6 ;   14 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11714.0 ;      11190.56 ;    78.80 ;      10799.69 ;    76.05 ;    0.00 ;
   6 ;   14 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   14 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   14 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   14 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   15 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 31049.15 ;    12.75 ;     0.00 ;     0.00 ;   10105.20 ;  1900.00 ;  6193.17 ;     0.00 ;  48330.2 ;     105231.00 ;    51.50 ;     122493.16 ;    59.95 ;  108.53 ;
   6 ;   15 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28595.12 ;   115.60 ;     0.00 ;     0.00 ;    9406.28 ;  1900.00 ;  5862.65 ;     0.00 ;  48330.2 ;     105231.00 ;    51.50 ;     122493.16 ;    59.95 ;  108.16 ;
   6 ;   15 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22920.22 ;   115.60 ;     0.00 ;     0.00 ;    5917.98 ;  1900.00 ;  4305.80 ;     0.00 ;  48330.2 ;     105231.00 ;    51.50 ;     122493.16 ;    59.95 ;  104.56 ;
   6 ;   15 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26296.38 ;    88.62 ;     0.00 ;     0.00 ;    7780.89 ;  1900.00 ;  5142.10 ;     0.00 ;  48330.2 ;     105231.00 ;    51.50 ;     122493.16 ;    59.95 ;  104.93 ;
   6 ;   15 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  5156.86 ;     0.00 ;     0.00 ;     0.00 ;    6380.94 ;    -     ;    -     ;     0.00 ;   7428.3 ;       6297.15 ;    31.65 ;      11321.00 ;    56.90 ;  108.53 ;
   6 ;   15 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  3722.28 ;     0.00 ;     0.00 ;     0.00 ;    6240.02 ;    -     ;    -     ;     0.00 ;   7428.3 ;       6297.15 ;    31.65 ;      11321.00 ;    56.90 ;  108.16 ;
   6 ;   15 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1764.11 ;     0.00 ;     0.00 ;     0.00 ;    5235.09 ;    -     ;    -     ;     0.00 ;   7428.3 ;       6297.15 ;    31.65 ;      11321.00 ;    56.90 ;  104.56 ;
   6 ;   15 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  3083.29 ;     0.00 ;     0.00 ;     0.00 ;    5755.91 ;    -     ;    -     ;     0.00 ;   7428.3 ;       6297.15 ;    31.65 ;      11321.00 ;    56.90 ;  104.93 ;
   6 ;   15 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5077.49 ;     0.00 ;     0.00 ;     0.00 ;    2321.51 ;    -     ;    -     ;     0.00 ;   6138.0 ;      34776.48 ;    67.39 ;      38442.50 ;    74.49 ;  108.53 ;
   6 ;   15 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3796.05 ;     0.00 ;     0.00 ;     0.00 ;    3216.35 ;    -     ;    -     ;     0.00 ;   6138.0 ;      34776.48 ;    67.39 ;      38442.50 ;    74.49 ;  108.16 ;
   6 ;   15 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1343.73 ;     0.00 ;     0.00 ;     0.00 ;    3895.27 ;    -     ;    -     ;     0.00 ;   6138.0 ;      34776.48 ;    67.39 ;      38442.50 ;    74.49 ;  104.56 ;
   6 ;   15 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2860.66 ;     0.00 ;     0.00 ;     0.00 ;    3333.62 ;    -     ;    -     ;     0.00 ;   6138.0 ;      34776.48 ;    67.39 ;      38442.50 ;    74.49 ;  104.93 ;
   6 ;   15 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  2220.30 ;     0.00 ; 16888.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10392.4 ;      11190.56 ;    78.80 ;      10831.55 ;    76.28 ;  106.35 ;
   6 ;   15 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  2220.30 ;     0.00 ; 16802.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10392.4 ;      11190.56 ;    78.80 ;      10831.55 ;    76.28 ;  106.35 ;
   6 ;   15 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  2220.30 ;     0.00 ; 13000.31 ;     0.00 ;     0.00 ;     0.00 ;   -9815.41 ;    -     ;    -     ;     0.00 ;  10392.4 ;      11190.56 ;    78.80 ;      10831.55 ;    76.28 ;  104.56 ;
   6 ;   15 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  2220.30 ;     0.00 ; 14853.60 ;     0.00 ;     0.00 ;     0.00 ;  -11348.73 ;    -     ;    -     ;     0.00 ;  10392.4 ;      11190.56 ;    78.80 ;      10831.55 ;    76.28 ;    0.00 ;
   6 ;   15 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  106.35 ;
   6 ;   15 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  106.35 ;
   6 ;   15 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  104.56 ;
   6 ;   15 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   16 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 32678.77 ;     0.20 ;     0.00 ;     0.00 ;    9234.03 ;  1900.00 ;  6193.17 ;     0.00 ;  55758.9 ;     105231.00 ;    51.50 ;     126688.12 ;    62.00 ;    0.00 ;
   6 ;   16 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 29949.16 ;    93.75 ;     0.00 ;     0.00 ;    8801.39 ;  1900.00 ;  5862.65 ;     0.00 ;  55758.9 ;     105231.00 ;    51.50 ;     126688.12 ;    62.00 ;    0.00 ;
   6 ;   16 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 23484.66 ;   115.60 ;     0.00 ;     0.00 ;    6124.54 ;  1900.00 ;  4305.80 ;     0.00 ;  55758.9 ;     105231.00 ;    51.50 ;     126688.12 ;    62.00 ;    0.00 ;
   6 ;   16 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 27313.30 ;    80.54 ;     0.00 ;     0.00 ;    7526.90 ;  1900.00 ;  5142.10 ;     0.00 ;  55758.9 ;     105231.00 ;    51.50 ;     126688.12 ;    62.00 ;  104.93 ;
   6 ;   16 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  3391.57 ;     0.00 ;     0.00 ;     0.00 ;    8438.43 ;    -     ;    -     ;     0.00 ;   2729.5 ;       6297.15 ;    31.65 ;       7813.32 ;    39.27 ;    0.00 ;
   6 ;   16 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  1583.43 ;     0.00 ;     0.00 ;     0.00 ;    8671.07 ;    -     ;    -     ;     0.00 ;   2729.5 ;       6297.15 ;    31.65 ;       7813.32 ;    39.27 ;    0.00 ;
   6 ;   16 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   747.23 ;     0.00 ;     0.00 ;     0.00 ;    6544.17 ;    -     ;    -     ;     0.00 ;   2729.5 ;       6297.15 ;    31.65 ;       7813.32 ;    39.27 ;    0.00 ;
   6 ;   16 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1624.20 ;     0.00 ;     0.00 ;     0.00 ;    7507.20 ;    -     ;    -     ;     0.00 ;   2729.5 ;       6297.15 ;    31.65 ;       7813.32 ;    39.27 ;  104.93 ;
   6 ;   16 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5849.85 ;     0.00 ;     0.00 ;     0.00 ;    1549.15 ;    -     ;    -     ;     0.00 ;  13234.8 ;      34776.48 ;    67.39 ;      43784.09 ;    84.84 ;    0.00 ;
   6 ;   16 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5213.05 ;     0.00 ;     0.00 ;     0.00 ;    1799.35 ;    -     ;    -     ;     0.00 ;  13234.8 ;      34776.48 ;    67.39 ;      43784.09 ;    84.84 ;    0.00 ;
   6 ;   16 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  3246.79 ;     0.00 ;     0.00 ;     0.00 ;    1992.21 ;    -     ;    -     ;     0.00 ;  13234.8 ;      34776.48 ;    67.39 ;      43784.09 ;    84.84 ;    0.00 ;
   6 ;   16 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  4360.57 ;     0.00 ;     0.00 ;     0.00 ;    1833.71 ;    -     ;    -     ;     0.00 ;  13234.8 ;      34776.48 ;    67.39 ;      43784.09 ;    84.84 ;  104.93 ;
   6 ;   16 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18013.52 ;     0.00 ;     0.00 ;     0.00 ;  -12592.62 ;    -     ;    -     ;     0.00 ;  17446.4 ;      11190.56 ;    78.80 ;      11196.90 ;    78.85 ;    0.00 ;
   6 ;   16 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 17977.72 ;     0.00 ;     0.00 ;     0.00 ;  -12642.82 ;    -     ;    -     ;     0.00 ;  17446.4 ;      11190.56 ;    78.80 ;      11196.90 ;    78.85 ;    0.00 ;
   6 ;   16 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  17446.4 ;      11190.56 ;    78.80 ;      11196.90 ;    78.85 ;    0.00 ;
   6 ;   16 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17177.95 ;     0.00 ;     0.00 ;     0.00 ;  -12140.78 ;    -     ;    -     ;     0.00 ;  17446.4 ;      11190.56 ;    78.80 ;      11196.90 ;    78.85 ;    0.00 ;
   6 ;   16 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   16 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   16 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   16 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   17 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3776.50 ;   393.00 ; 31629.76 ;     0.00 ;     0.00 ;     0.00 ;    9273.74 ;  1900.00 ;  6193.17 ;     0.00 ;  42167.8 ;     105231.00 ;    51.50 ;     114387.11 ;    55.98 ;  146.32 ;
   6 ;   17 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3776.50 ;   393.00 ; 28488.64 ;     0.00 ;     0.00 ;     0.00 ;    9159.06 ;  1900.00 ;  5862.65 ;     0.00 ;  42167.8 ;     105231.00 ;    51.50 ;     114387.11 ;    55.98 ;  144.94 ;
   6 ;   17 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 21867.55 ;   101.25 ;     0.00 ;     0.00 ;    6918.20 ;  1900.00 ;  4305.80 ;     0.00 ;  42167.8 ;     105231.00 ;    51.50 ;     114387.11 ;    55.98 ;  137.61 ;
   6 ;   17 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3672.80 ;   393.00 ; 25879.54 ;    52.50 ;     0.00 ;     0.00 ;    8027.22 ;  1900.00 ;  5142.10 ;     0.00 ;  42167.8 ;     105231.00 ;    51.50 ;     114387.11 ;    55.98 ;  104.93 ;
   6 ;   17 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3230.16 ;     0.00 ;     0.00 ;     0.00 ;    8307.64 ;    -     ;    -     ;     0.00 ;   2979.9 ;       6297.15 ;    31.65 ;       8111.08 ;    40.76 ;  146.32 ;
   6 ;   17 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1646.53 ;     0.00 ;     0.00 ;     0.00 ;    8315.77 ;    -     ;    -     ;     0.00 ;   2979.9 ;       6297.15 ;    31.65 ;       8111.08 ;    40.76 ;  144.94 ;
   6 ;   17 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   766.46 ;     0.00 ;     0.00 ;     0.00 ;    6232.74 ;    -     ;    -     ;     0.00 ;   2979.9 ;       6297.15 ;    31.65 ;       8111.08 ;    40.76 ;  137.62 ;
   6 ;   17 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1605.66 ;     0.00 ;     0.00 ;     0.00 ;    7233.55 ;    -     ;    -     ;     0.00 ;   2979.9 ;       6297.15 ;    31.65 ;       8111.08 ;    40.76 ;  104.93 ;
   6 ;   17 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1540.90 ;     0.00 ;  4769.11 ;     0.00 ;     0.00 ;     0.00 ;    1437.79 ;    -     ;    -     ;     0.00 ;   4830.8 ;      34776.48 ;    67.39 ;      37188.22 ;    72.06 ;  144.04 ;
   6 ;   17 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1540.90 ;     0.00 ;  4432.48 ;     0.00 ;     0.00 ;     0.00 ;    1387.82 ;    -     ;    -     ;     0.00 ;   4830.8 ;      34776.48 ;    67.39 ;      37188.22 ;    72.06 ;  144.04 ;
   6 ;   17 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1175.90 ;     0.00 ;  1385.73 ;     0.00 ;     0.00 ;     0.00 ;    3026.17 ;    -     ;    -     ;     0.00 ;   4830.8 ;      34776.48 ;    67.39 ;      37188.22 ;    72.06 ;  137.61 ;
   6 ;   17 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1351.64 ;     0.00 ;  2941.00 ;     0.00 ;     0.00 ;     0.00 ;    2250.44 ;    -     ;    -     ;     0.00 ;   4830.8 ;      34776.48 ;    67.39 ;      37188.22 ;    72.06 ;  104.93 ;
   6 ;   17 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  2580.40 ;     0.00 ; 16528.50 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10762.7 ;      11190.56 ;    78.80 ;      10788.39 ;    75.97 ;  139.97 ;
   6 ;   17 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  2580.40 ;     0.00 ; 16442.50 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  10762.7 ;      11190.56 ;    78.80 ;      10788.39 ;    75.97 ;  139.97 ;
   6 ;   17 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  2580.40 ;     0.00 ; 13715.33 ;     0.00 ;     0.00 ;     0.00 ;  -10890.53 ;    -     ;    -     ;     0.00 ;  10762.7 ;      11190.56 ;    78.80 ;      10788.39 ;    75.97 ;  137.61 ;
   6 ;   17 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  2580.40 ;     0.00 ; 15050.98 ;     0.00 ;     0.00 ;     0.00 ;  -11906.20 ;    -     ;    -     ;     0.00 ;  10762.7 ;      11190.56 ;    78.80 ;      10788.39 ;    75.97 ;    0.00 ;
   6 ;   17 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  139.97 ;
   6 ;   17 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  139.97 ;
   6 ;   17 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;  137.61 ;
   6 ;   17 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   18 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 33614.89 ;    18.55 ;     0.00 ;     0.00 ;    8075.26 ;  1900.00 ;  6193.17 ;     0.00 ;  54740.0 ;     105231.00 ;    51.50 ;     125881.39 ;    61.61 ;   79.41 ;
   6 ;   18 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 30692.77 ;   115.60 ;     0.00 ;     0.00 ;    7838.63 ;  1900.00 ;  5862.65 ;     0.00 ;  54740.0 ;     105231.00 ;    51.50 ;     125881.39 ;    61.61 ;   78.45 ;
   6 ;   18 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23699.50 ;   115.60 ;     0.00 ;     0.00 ;    5768.70 ;  1900.00 ;  4305.80 ;     0.00 ;  54740.0 ;     105231.00 ;    51.50 ;     125881.39 ;    61.61 ;   70.54 ;
   6 ;   18 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2956.55 ;   393.00 ; 27833.23 ;    90.14 ;     0.00 ;     0.00 ;    6827.42 ;  1900.00 ;  5142.10 ;     0.00 ;  54740.0 ;     105231.00 ;    51.50 ;     125881.39 ;    61.61 ;  104.93 ;
