***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   28 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   29 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 33408.88 ;     0.00 ;     0.00 ;     0.00 ;    7694.62 ;  1900.00 ;  6467.53 ;     0.00 ;  41733.6 ;     110346.70 ;    54.01 ;     121024.12 ;    59.23 ;  119.54 ;
   6 ;   29 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 31876.23 ;    23.62 ;     0.00 ;     0.00 ;    5995.09 ;  1900.00 ;  5865.27 ;     0.00 ;  41733.6 ;     110346.70 ;    54.01 ;     121024.12 ;    59.23 ;  119.54 ;
   6 ;   29 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23639.49 ;   115.60 ;     0.00 ;     0.00 ;    5198.71 ;  1900.00 ;  4627.11 ;     0.00 ;  41733.6 ;     110346.70 ;    54.01 ;     121024.12 ;    59.23 ;  115.44 ;
   6 ;   29 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 28007.41 ;    65.12 ;     0.00 ;     0.00 ;    6028.02 ;  1900.00 ;  5381.26 ;     0.00 ;  41733.6 ;     110346.70 ;    54.01 ;     121024.12 ;    59.23 ;   81.29 ;
   6 ;   29 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3080.84 ;     0.00 ;     0.00 ;     0.00 ;    8456.96 ;    -     ;    -     ;     0.00 ;   2136.3 ;       5922.92 ;    29.77 ;       6707.09 ;    33.71 ;  119.54 ;
   6 ;   29 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2319.85 ;     0.00 ;     0.00 ;     0.00 ;    7642.45 ;    -     ;    -     ;     0.00 ;   2136.3 ;       5922.92 ;    29.77 ;       6707.09 ;    33.71 ;  119.54 ;
   6 ;   29 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   875.67 ;     0.00 ;     0.00 ;     0.00 ;    6123.53 ;    -     ;    -     ;     0.00 ;   2136.3 ;       5922.92 ;    29.77 ;       6707.09 ;    33.71 ;  115.44 ;
   6 ;   29 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1770.66 ;     0.00 ;     0.00 ;     0.00 ;    7068.54 ;    -     ;    -     ;     0.00 ;   2136.3 ;       5922.92 ;    29.77 ;       6707.09 ;    33.71 ;   81.29 ;
   6 ;   29 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5682.61 ;     0.00 ;     0.00 ;     0.00 ;    1716.39 ;    -     ;    -     ;     0.00 ;   7138.8 ;      34788.92 ;    67.41 ;      39350.40 ;    76.25 ;  119.54 ;
   6 ;   29 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4995.99 ;     0.00 ;     0.00 ;     0.00 ;    2016.41 ;    -     ;    -     ;     0.00 ;   7138.8 ;      34788.92 ;    67.41 ;      39350.40 ;    76.25 ;  119.54 ;
   6 ;   29 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1718.29 ;     0.00 ;     0.00 ;     0.00 ;    3520.71 ;    -     ;    -     ;     0.00 ;   7138.8 ;      34788.92 ;    67.41 ;      39350.40 ;    76.25 ;  115.44 ;
   6 ;   29 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3476.58 ;     0.00 ;     0.00 ;     0.00 ;    2717.71 ;    -     ;    -     ;     0.00 ;   7138.8 ;      34788.92 ;    67.41 ;      39350.40 ;    76.25 ;   81.29 ;
   6 ;   29 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16219.6 ;      11255.93 ;    79.26 ;      11023.30 ;    77.63 ;    0.00 ;
   6 ;   29 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16219.6 ;      11255.93 ;    79.26 ;      11023.30 ;    77.63 ;    0.00 ;
   6 ;   29 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  16219.6 ;      11255.93 ;    79.26 ;      11023.30 ;    77.63 ;    0.00 ;
   6 ;   29 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  16219.6 ;      11255.93 ;    79.26 ;      11023.30 ;    77.63 ;    0.00 ;
   6 ;   29 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   29 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   29 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   29 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   30 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2767.40 ;   393.00 ; 30846.70 ;     0.00 ;     0.00 ;     0.00 ;   11065.90 ;  1900.00 ;  6467.53 ;     0.00 ;  56062.9 ;     110346.70 ;    54.01 ;     131877.87 ;    64.54 ;    0.00 ;
   6 ;   30 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2767.40 ;   393.00 ; 28312.62 ;    90.05 ;     0.00 ;     0.00 ;   10434.22 ;  1900.00 ;  5865.27 ;     0.00 ;  56062.9 ;     110346.70 ;    54.01 ;     131877.87 ;    64.54 ;    0.00 ;
   6 ;   30 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2767.40 ;   393.00 ; 23002.83 ;   115.60 ;     0.00 ;     0.00 ;    6606.37 ;  1900.00 ;  4627.11 ;     0.00 ;  56062.9 ;     110346.70 ;    54.01 ;     131877.87 ;    64.54 ;    0.00 ;
   6 ;   30 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2767.40 ;   393.00 ; 26224.20 ;    79.67 ;     0.00 ;     0.00 ;    8615.13 ;  1900.00 ;  5381.26 ;     0.00 ;  56062.9 ;     110346.70 ;    54.01 ;     131877.87 ;    64.54 ;   81.29 ;
   6 ;   30 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  7728.84 ;     0.00 ;     0.00 ;     0.00 ;    4101.16 ;    -     ;    -     ;     0.00 ;  13508.1 ;       5922.92 ;    29.77 ;      14525.18 ;    73.00 ;    0.00 ;
   6 ;   30 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  5525.34 ;     0.00 ;     0.00 ;     0.00 ;    4729.16 ;    -     ;    -     ;     0.00 ;  13508.1 ;       5922.92 ;    29.77 ;      14525.18 ;    73.00 ;    0.00 ;
   6 ;   30 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  3937.92 ;     0.00 ;     0.00 ;     0.00 ;    3353.48 ;    -     ;    -     ;     0.00 ;  13508.1 ;       5922.92 ;    29.77 ;      14525.18 ;    73.00 ;    0.00 ;
   6 ;   30 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  5280.31 ;     0.00 ;     0.00 ;     0.00 ;    3851.09 ;    -     ;    -     ;     0.00 ;  13508.1 ;       5922.92 ;    29.77 ;      14525.18 ;    73.00 ;   81.29 ;
   6 ;   30 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  3564.61 ;     0.00 ;     0.00 ;     0.00 ;    3834.39 ;    -     ;    -     ;     0.00 ;   4110.8 ;      34788.92 ;    67.41 ;      37002.20 ;    71.70 ;    0.00 ;
   6 ;   30 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3088.33 ;     0.00 ;     0.00 ;     0.00 ;    3924.07 ;    -     ;    -     ;     0.00 ;   4110.8 ;      34788.92 ;    67.41 ;      37002.20 ;    71.70 ;    0.00 ;
   6 ;   30 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1585.10 ;     0.00 ;     0.00 ;     0.00 ;    3653.90 ;    -     ;    -     ;     0.00 ;   4110.8 ;      34788.92 ;    67.41 ;      37002.20 ;    71.70 ;    0.00 ;
   6 ;   30 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2433.83 ;     0.00 ;     0.00 ;     0.00 ;    3760.45 ;    -     ;    -     ;     0.00 ;   4110.8 ;      34788.92 ;    67.41 ;      37002.20 ;    71.70 ;   81.29 ;
   6 ;   30 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 17793.35 ;     0.00 ;     0.00 ;     0.00 ;  -12372.45 ;    -     ;    -     ;     0.00 ;  11471.1 ;      11255.93 ;    79.26 ;      10991.34 ;    77.40 ;    0.00 ;
   6 ;   30 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 17793.35 ;     0.00 ;     0.00 ;     0.00 ;  -12458.45 ;    -     ;    -     ;     0.00 ;  11471.1 ;      11255.93 ;    79.26 ;      10991.34 ;    77.40 ;    0.00 ;
   6 ;   30 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 11849.97 ;     0.00 ;     0.00 ;     0.00 ;   -7132.77 ;    -     ;    -     ;     0.00 ;  11471.1 ;      11255.93 ;    79.26 ;      10991.34 ;    77.40 ;    0.00 ;
   6 ;   30 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 14711.60 ;     0.00 ;     0.00 ;     0.00 ;   -9674.43 ;    -     ;    -     ;     0.00 ;  11471.1 ;      11255.93 ;    79.26 ;      10991.34 ;    77.40 ;    0.00 ;
   6 ;   30 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   30 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   30 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   30 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   31 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 30985.35 ;     0.00 ;     0.00 ;     0.00 ;   10118.15 ;  1900.00 ;  6467.53 ;     0.00 ;  40510.0 ;     110346.70 ;    54.01 ;     119514.19 ;    58.49 ;  131.53 ;
   6 ;   31 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29292.10 ;    15.95 ;     0.00 ;     0.00 ;    8571.55 ;  1900.00 ;  5865.27 ;     0.00 ;  40510.0 ;     110346.70 ;    54.01 ;     119514.19 ;    58.49 ;  130.85 ;
   6 ;   31 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 22937.22 ;   115.60 ;     0.00 ;     0.00 ;    5862.88 ;  1900.00 ;  4627.11 ;     0.00 ;  40510.0 ;     110346.70 ;    54.01 ;     119514.19 ;    58.49 ;  127.57 ;
   6 ;   31 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 26441.20 ;    63.44 ;     0.00 ;     0.00 ;    7572.80 ;  1900.00 ;  5381.26 ;     0.00 ;  40510.0 ;     110346.70 ;    54.01 ;     119514.19 ;    58.49 ;   81.29 ;
   6 ;   31 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4683.10 ;     0.00 ;     0.00 ;     0.00 ;    6854.70 ;    -     ;    -     ;     0.00 ;   3293.0 ;       5922.92 ;    29.77 ;       7322.49 ;    36.80 ;  131.53 ;
   6 ;   31 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2706.21 ;     0.00 ;     0.00 ;     0.00 ;    7256.09 ;    -     ;    -     ;     0.00 ;   3293.0 ;       5922.92 ;    29.77 ;       7322.49 ;    36.80 ;  130.85 ;
   6 ;   31 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1100.33 ;     0.00 ;     0.00 ;     0.00 ;    5898.87 ;    -     ;    -     ;     0.00 ;   3293.0 ;       5922.92 ;    29.77 ;       7322.49 ;    36.80 ;  127.57 ;
   6 ;   31 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2392.16 ;     0.00 ;     0.00 ;     0.00 ;    6447.04 ;    -     ;    -     ;     0.00 ;   3293.0 ;       5922.92 ;    29.77 ;       7322.49 ;    36.80 ;   81.29 ;
   6 ;   31 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4734.48 ;     0.00 ;     0.00 ;     0.00 ;    1837.42 ;    -     ;    -     ;     0.00 ;   5311.6 ;      34788.92 ;    67.41 ;      38250.03 ;    74.12 ;  131.53 ;
   6 ;   31 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  3390.78 ;     0.00 ;     0.00 ;     0.00 ;    2794.52 ;    -     ;    -     ;     0.00 ;   5311.6 ;      34788.92 ;    67.41 ;      38250.03 ;    74.12 ;  130.85 ;
   6 ;   31 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1175.90 ;     0.00 ;  1330.70 ;     0.00 ;     0.00 ;     0.00 ;    3081.20 ;    -     ;    -     ;     0.00 ;   5311.6 ;      34788.92 ;    67.41 ;      38250.03 ;    74.12 ;  127.57 ;
   6 ;   31 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1175.90 ;     0.00 ;  2675.11 ;     0.00 ;     0.00 ;     0.00 ;    2692.08 ;    -     ;    -     ;     0.00 ;   5311.6 ;      34788.92 ;    67.41 ;      38250.03 ;    74.12 ;   81.29 ;
   6 ;   31 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11631.1 ;      11255.93 ;    79.26 ;      10782.23 ;    75.93 ;    0.00 ;
   6 ;   31 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11631.1 ;      11255.93 ;    79.26 ;      10782.23 ;    75.93 ;    0.00 ;
   6 ;   31 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11631.1 ;      11255.93 ;    79.26 ;      10782.23 ;    75.93 ;    0.00 ;
   6 ;   31 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11631.1 ;      11255.93 ;    79.26 ;      10782.23 ;    75.93 ;    0.00 ;
   6 ;   31 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   31 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   31 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   31 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   32 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 31326.14 ;     3.25 ;     0.00 ;     0.00 ;   10348.71 ;  1900.00 ;  6467.53 ;     0.00 ;  49793.1 ;     110346.70 ;    54.01 ;     127289.17 ;    62.30 ;   86.50 ;
   6 ;   32 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 28544.72 ;    93.75 ;     0.00 ;     0.00 ;    9964.83 ;  1900.00 ;  5865.27 ;     0.00 ;  49793.1 ;     110346.70 ;    54.01 ;     127289.17 ;    62.30 ;   86.27 ;
   6 ;   32 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 22800.99 ;   115.60 ;     0.00 ;     0.00 ;    6567.21 ;  1900.00 ;  4627.11 ;     0.00 ;  49793.1 ;     110346.70 ;    54.01 ;     127289.17 ;    62.30 ;   82.62 ;
   6 ;   32 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 26296.18 ;    81.34 ;     0.00 ;     0.00 ;    8303.81 ;  1900.00 ;  5381.26 ;     0.00 ;  49793.1 ;     110346.70 ;    54.01 ;     127289.17 ;    62.30 ;   81.29 ;
   6 ;   32 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  7399.22 ;     0.00 ;     0.00 ;     0.00 ;    4138.58 ;    -     ;    -     ;     0.00 ;   5820.3 ;       5922.92 ;    29.77 ;       7190.34 ;    36.14 ;   86.50 ;
   6 ;   32 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  6309.61 ;     0.00 ;     0.00 ;     0.00 ;    3652.69 ;    -     ;    -     ;     0.00 ;   5820.3 ;       5922.92 ;    29.77 ;       7190.34 ;    36.14 ;   86.27 ;
   6 ;   32 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;  2721.93 ;     0.00 ;     0.00 ;     0.00 ;    4394.47 ;    -     ;    -     ;     0.00 ;   5820.3 ;       5922.92 ;    29.77 ;       7190.34 ;    36.14 ;   82.62 ;
   6 ;   32 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   921.93 ;     0.00 ;  4735.18 ;     0.00 ;     0.00 ;     0.00 ;    4164.79 ;    -     ;    -     ;     0.00 ;   5820.3 ;       5922.92 ;    29.77 ;       7190.34 ;    36.14 ;   81.29 ;
   6 ;   32 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4676.02 ;     0.00 ;     0.00 ;     0.00 ;    2722.98 ;    -     ;    -     ;     0.00 ;   9135.0 ;      34788.92 ;    67.41 ;      41367.72 ;    80.16 ;   86.50 ;
   6 ;   32 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3977.23 ;     0.00 ;     0.00 ;     0.00 ;    3035.17 ;    -     ;    -     ;     0.00 ;   9135.0 ;      34788.92 ;    67.41 ;      41367.72 ;    80.16 ;   86.27 ;
   6 ;   32 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1357.74 ;     0.00 ;     0.00 ;     0.00 ;    3881.26 ;    -     ;    -     ;     0.00 ;   9135.0 ;      34788.92 ;    67.41 ;      41367.72 ;    80.16 ;   82.62 ;
   6 ;   32 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2802.30 ;     0.00 ;     0.00 ;     0.00 ;    3391.98 ;    -     ;    -     ;     0.00 ;   9135.0 ;      34788.92 ;    67.41 ;      41367.72 ;    80.16 ;   81.29 ;
   6 ;   32 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13234.2 ;      11255.93 ;    79.26 ;      11086.65 ;    78.07 ;    0.00 ;
   6 ;   32 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13234.2 ;      11255.93 ;    79.26 ;      11086.65 ;    78.07 ;    0.00 ;
   6 ;   32 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13234.2 ;      11255.93 ;    79.26 ;      11086.65 ;    78.07 ;    0.00 ;
   6 ;   32 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13234.2 ;      11255.93 ;    79.26 ;      11086.65 ;    78.07 ;    0.00 ;
   6 ;   32 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   32 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   32 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   32 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
