***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   6 ;   30 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  7033.39 ;     0.00 ;     0.00 ;     0.00 ;    4796.61 ;    -     ;    -     ;     0.00 ;  13292.7 ;       5649.14 ;    28.39 ;      14537.79 ;    73.06 ;    0.00 ;
   6 ;   30 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  5690.79 ;     0.00 ;     0.00 ;     0.00 ;    4563.71 ;    -     ;    -     ;     0.00 ;  13292.7 ;       5649.14 ;    28.39 ;      14537.79 ;    73.06 ;    0.00 ;
   6 ;   30 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;  3333.54 ;     0.00 ;     0.00 ;     0.00 ;    3957.86 ;    -     ;    -     ;     0.00 ;  13292.7 ;       5649.14 ;    28.39 ;      14537.79 ;    73.06 ;    0.00 ;
   6 ;   30 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  4820.74 ;     0.00 ;     0.00 ;     0.00 ;    4310.67 ;    -     ;    -     ;     0.00 ;  13292.7 ;       5649.14 ;    28.39 ;      14537.79 ;    73.06 ;   90.38 ;
   6 ;   30 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  3715.79 ;     0.00 ;     0.00 ;     0.00 ;    3683.21 ;    -     ;    -     ;     0.00 ;   4103.5 ;      34745.85 ;    67.33 ;      36948.40 ;    71.60 ;    0.00 ;
   6 ;   30 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3290.64 ;     0.00 ;     0.00 ;     0.00 ;    3721.76 ;    -     ;    -     ;     0.00 ;   4103.5 ;      34745.85 ;    67.33 ;      36948.40 ;    71.60 ;    0.00 ;
   6 ;   30 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1420.93 ;     0.00 ;     0.00 ;     0.00 ;    3818.07 ;    -     ;    -     ;     0.00 ;   4103.5 ;      34745.85 ;    67.33 ;      36948.40 ;    71.60 ;    0.00 ;
   6 ;   30 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2432.70 ;     0.00 ;     0.00 ;     0.00 ;    3761.59 ;    -     ;    -     ;     0.00 ;   4103.5 ;      34745.85 ;    67.33 ;      36948.40 ;    71.60 ;   90.38 ;
   6 ;   30 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11478.4 ;      11583.86 ;    81.57 ;      11436.70 ;    80.54 ;    0.00 ;
   6 ;   30 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 17759.86 ;     0.00 ;     0.00 ;     0.00 ;  -12424.96 ;    -     ;    -     ;     0.00 ;  11478.4 ;      11583.86 ;    81.57 ;      11436.70 ;    80.54 ;    0.00 ;
   6 ;   30 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 12444.79 ;     0.00 ;     0.00 ;     0.00 ;   -7727.59 ;    -     ;    -     ;     0.00 ;  11478.4 ;      11583.86 ;    81.57 ;      11436.70 ;    80.54 ;    0.00 ;
   6 ;   30 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 15177.32 ;     0.00 ;     0.00 ;     0.00 ;  -10140.15 ;    -     ;    -     ;     0.00 ;  11478.4 ;      11583.86 ;    81.57 ;      11436.70 ;    80.54 ;    0.00 ;
   6 ;   30 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   30 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   30 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   30 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   31 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 31379.65 ;     0.00 ;     0.00 ;     0.00 ;    9723.85 ;  1900.00 ;  5811.05 ;     0.00 ;  40633.9 ;     110050.97 ;    53.86 ;     119086.28 ;    58.28 ;  135.24 ;
   6 ;   31 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29270.89 ;    15.95 ;     0.00 ;     0.00 ;    8592.76 ;  1900.00 ;  5865.27 ;     0.00 ;  40633.9 ;     110050.97 ;    53.86 ;     119086.28 ;    58.28 ;  134.76 ;
   6 ;   31 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23143.33 ;   115.60 ;     0.00 ;     0.00 ;    5656.77 ;  1900.00 ;  4835.30 ;     0.00 ;  40633.9 ;     110050.97 ;    53.86 ;     119086.28 ;    58.28 ;  131.01 ;
   6 ;   31 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 26646.86 ;    63.44 ;     0.00 ;     0.00 ;    7367.13 ;  1900.00 ;  5316.98 ;     0.00 ;  40633.9 ;     110050.97 ;    53.86 ;     119086.28 ;    58.28 ;   90.38 ;
   6 ;   31 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  4088.66 ;     0.00 ;     0.00 ;     0.00 ;    7449.14 ;    -     ;    -     ;     0.00 ;   3124.2 ;       5649.14 ;    28.39 ;       7303.36 ;    36.71 ;  135.24 ;
   6 ;   31 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  2301.85 ;     0.00 ;     0.00 ;     0.00 ;    7660.45 ;    -     ;    -     ;     0.00 ;   3124.2 ;       5649.14 ;    28.39 ;       7303.36 ;    36.71 ;  134.76 ;
   6 ;   31 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   844.10 ;     0.00 ;     0.00 ;     0.00 ;    6155.10 ;    -     ;    -     ;     0.00 ;   3124.2 ;       5649.14 ;    28.39 ;       7303.36 ;    36.71 ;  131.01 ;
   6 ;   31 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  2014.74 ;     0.00 ;     0.00 ;     0.00 ;    6824.46 ;    -     ;    -     ;     0.00 ;   3124.2 ;       5649.14 ;    28.39 ;       7303.36 ;    36.71 ;   90.38 ;
   6 ;   31 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4934.62 ;     0.00 ;     0.00 ;     0.00 ;    1637.28 ;    -     ;    -     ;     0.00 ;   5299.1 ;      34745.85 ;    67.33 ;      38110.64 ;    73.85 ;  135.24 ;
   6 ;   31 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  3573.24 ;     0.00 ;     0.00 ;     0.00 ;    2612.06 ;    -     ;    -     ;     0.00 ;   5299.1 ;      34745.85 ;    67.33 ;      38110.64 ;    73.85 ;  134.76 ;
   6 ;   31 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1175.90 ;     0.00 ;  1329.61 ;     0.00 ;     0.00 ;     0.00 ;    3082.29 ;    -     ;    -     ;     0.00 ;   5299.1 ;      34745.85 ;    67.33 ;      38110.64 ;    73.85 ;  131.01 ;
   6 ;   31 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1175.90 ;     0.00 ;  2767.03 ;     0.00 ;     0.00 ;     0.00 ;    2600.15 ;    -     ;    -     ;     0.00 ;   5299.1 ;      34745.85 ;    67.33 ;      38110.64 ;    73.85 ;   90.38 ;
   6 ;   31 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11635.9 ;      11583.86 ;    81.57 ;      11185.88 ;    78.77 ;    0.00 ;
   6 ;   31 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  11635.9 ;      11583.86 ;    81.57 ;      11185.88 ;    78.77 ;    0.00 ;
   6 ;   31 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  11635.9 ;      11583.86 ;    81.57 ;      11185.88 ;    78.77 ;    0.00 ;
   6 ;   31 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  11635.9 ;      11583.86 ;    81.57 ;      11185.88 ;    78.77 ;    0.00 ;
   6 ;   31 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   31 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   31 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   31 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   32 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 30576.79 ;     3.25 ;     0.00 ;     0.00 ;   11098.06 ;  1900.00 ;  5811.05 ;     0.00 ;  50035.0 ;     110050.97 ;    53.86 ;     126974.58 ;    62.14 ;   88.67 ;
   6 ;   32 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 27675.17 ;    93.75 ;     0.00 ;     0.00 ;   10834.38 ;  1900.00 ;  5865.27 ;     0.00 ;  50035.0 ;     110050.97 ;    53.86 ;     126974.58 ;    62.14 ;   88.36 ;
   6 ;   32 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23159.79 ;   115.60 ;     0.00 ;     0.00 ;    6208.41 ;  1900.00 ;  4835.30 ;     0.00 ;  50035.0 ;     110050.97 ;    53.86 ;     126974.58 ;    62.14 ;   85.90 ;
   6 ;   32 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 26095.09 ;    81.34 ;     0.00 ;     0.00 ;    8504.91 ;  1900.00 ;  5316.98 ;     0.00 ;  50035.0 ;     110050.97 ;    53.86 ;     126974.58 ;    62.14 ;   90.38 ;
   6 ;   32 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  6418.42 ;     0.00 ;     0.00 ;     0.00 ;    5119.38 ;    -     ;    -     ;     0.00 ;   5650.7 ;       5649.14 ;    28.39 ;       7653.33 ;    38.46 ;   88.67 ;
   6 ;   32 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  5003.58 ;     0.00 ;     0.00 ;     0.00 ;    4958.72 ;    -     ;    -     ;     0.00 ;   5650.7 ;       5649.14 ;    28.39 ;       7653.33 ;    38.46 ;   88.36 ;
   6 ;   32 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  2002.76 ;     0.00 ;     0.00 ;     0.00 ;    4996.44 ;    -     ;    -     ;     0.00 ;   5650.7 ;       5649.14 ;    28.39 ;       7653.33 ;    38.46 ;   85.90 ;
   6 ;   32 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  3818.78 ;     0.00 ;     0.00 ;     0.00 ;    5020.43 ;    -     ;    -     ;     0.00 ;   5650.7 ;       5649.14 ;    28.39 ;       7653.33 ;    38.46 ;   90.38 ;
   6 ;   32 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5497.06 ;     0.00 ;     0.00 ;     0.00 ;    1901.94 ;    -     ;    -     ;     0.00 ;   9134.5 ;      34745.85 ;    67.33 ;      40920.45 ;    79.29 ;   88.67 ;
   6 ;   32 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4889.17 ;     0.00 ;     0.00 ;     0.00 ;    2123.23 ;    -     ;    -     ;     0.00 ;   9134.5 ;      34745.85 ;    67.33 ;      40920.45 ;    79.29 ;   88.36 ;
   6 ;   32 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1600.91 ;     0.00 ;     0.00 ;     0.00 ;    3638.09 ;    -     ;    -     ;     0.00 ;   9134.5 ;      34745.85 ;    67.33 ;      40920.45 ;    79.29 ;   85.90 ;
   6 ;   32 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3343.62 ;     0.00 ;     0.00 ;     0.00 ;    2850.66 ;    -     ;    -     ;     0.00 ;   9134.5 ;      34745.85 ;    67.33 ;      40920.45 ;    79.29 ;   90.38 ;
   6 ;   32 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13259.6 ;      11583.86 ;    81.57 ;      11534.44 ;    81.23 ;    0.00 ;
   6 ;   32 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  13259.6 ;      11583.86 ;    81.57 ;      11534.44 ;    81.23 ;    0.00 ;
   6 ;   32 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  13259.6 ;      11583.86 ;    81.57 ;      11534.44 ;    81.23 ;    0.00 ;
   6 ;   32 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  13259.6 ;      11583.86 ;    81.57 ;      11534.44 ;    81.23 ;    0.00 ;
   6 ;   32 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   32 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   32 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   32 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   33 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 32833.91 ;     0.00 ;     0.00 ;     0.00 ;    8837.69 ;  1900.00 ;  5811.05 ;     0.00 ;  52250.6 ;     110050.97 ;    53.86 ;     126131.15 ;    61.73 ;   81.42 ;
   6 ;   33 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 29157.18 ;    13.95 ;     0.00 ;     0.00 ;    9272.57 ;  1900.00 ;  5865.27 ;     0.00 ;  52250.6 ;     110050.97 ;    53.86 ;     126131.15 ;    61.73 ;   81.42 ;
   6 ;   33 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 22447.05 ;   115.60 ;     0.00 ;     0.00 ;    6921.15 ;  1900.00 ;  4835.30 ;     0.00 ;  52250.6 ;     110050.97 ;    53.86 ;     126131.15 ;    61.73 ;   76.58 ;
   6 ;   33 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 26642.43 ;    63.00 ;     0.00 ;     0.00 ;    7939.23 ;  1900.00 ;  5316.98 ;     0.00 ;  52250.6 ;     110050.97 ;    53.86 ;     126131.15 ;    61.73 ;   90.38 ;
   6 ;   33 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  3566.35 ;     0.00 ;     0.00 ;     0.00 ;    8088.65 ;    -     ;    -     ;     0.00 ;   3699.5 ;       5649.14 ;    28.39 ;       8089.38 ;    40.66 ;   81.42 ;
   6 ;   33 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  2732.33 ;     0.00 ;     0.00 ;     0.00 ;    7347.17 ;    -     ;    -     ;     0.00 ;   3699.5 ;       5649.14 ;    28.39 ;       8089.38 ;    40.66 ;   81.42 ;
   6 ;   33 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   535.04 ;     0.00 ;     0.00 ;     0.00 ;    6581.36 ;    -     ;    -     ;     0.00 ;   3699.5 ;       5649.14 ;    28.39 ;       8089.38 ;    40.66 ;   76.58 ;
   6 ;   33 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  1811.80 ;     0.00 ;     0.00 ;     0.00 ;    7144.61 ;    -     ;    -     ;     0.00 ;   3699.5 ;       5649.14 ;    28.39 ;       8089.38 ;    40.66 ;   90.38 ;
   6 ;   33 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4696.34 ;     0.00 ;     0.00 ;     0.00 ;    2702.66 ;    -     ;    -     ;     0.00 ;   5307.9 ;      34745.85 ;    67.33 ;      38177.61 ;    73.98 ;   81.42 ;
   6 ;   33 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4003.14 ;     0.00 ;     0.00 ;     0.00 ;    3009.26 ;    -     ;    -     ;     0.00 ;   5307.9 ;      34745.85 ;    67.33 ;      38177.61 ;    73.98 ;   81.42 ;
   6 ;   33 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1397.99 ;     0.00 ;     0.00 ;     0.00 ;    3841.01 ;    -     ;    -     ;     0.00 ;   5307.9 ;      34745.85 ;    67.33 ;      38177.61 ;    73.98 ;   76.58 ;
   6 ;   33 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2834.18 ;     0.00 ;     0.00 ;     0.00 ;    3360.11 ;    -     ;    -     ;     0.00 ;   5307.9 ;      34745.85 ;    67.33 ;      38177.61 ;    73.98 ;   90.38 ;
   6 ;   33 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  1026.30 ;     0.00 ; 18082.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16746.4 ;      11583.86 ;    81.57 ;      11576.60 ;    81.52 ;   76.58 ;
   6 ;   33 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  1026.30 ;     0.00 ; 17996.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  16746.4 ;      11583.86 ;    81.57 ;      11576.60 ;    81.52 ;   76.58 ;
   6 ;   33 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  1026.30 ;     0.00 ; 15975.47 ;     0.00 ;     0.00 ;     0.00 ;  -11596.57 ;    -     ;    -     ;     0.00 ;  16746.4 ;      11583.86 ;    81.57 ;      11576.60 ;    81.52 ;   76.58 ;
   6 ;   33 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  1026.30 ;     0.00 ; 16971.17 ;     0.00 ;     0.00 ;     0.00 ;  -12272.30 ;    -     ;    -     ;     0.00 ;  16746.4 ;      11583.86 ;    81.57 ;      11576.60 ;    81.52 ;    0.00 ;
   6 ;   33 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   76.58 ;
   6 ;   33 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   76.58 ;
   6 ;   33 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   76.58 ;
   6 ;   33 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;   34 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 33539.96 ;     0.00 ;     0.00 ;     0.00 ;    8131.64 ;  1900.00 ;  5811.05 ;     0.00 ;  53861.5 ;     110050.97 ;    53.86 ;     128608.60 ;    62.94 ;   84.69 ;
   6 ;   34 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 30295.41 ;    81.98 ;     0.00 ;     0.00 ;    8202.36 ;  1900.00 ;  5865.27 ;     0.00 ;  53861.5 ;     110050.97 ;    53.86 ;     128608.60 ;    62.94 ;   83.55 ;
   6 ;   34 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23281.77 ;   115.60 ;     0.00 ;     0.00 ;    6086.43 ;  1900.00 ;  4835.30 ;     0.00 ;  53861.5 ;     110050.97 ;    53.86 ;     128608.60 ;    62.94 ;   78.58 ;
   6 ;   34 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 27509.90 ;    77.91 ;     0.00 ;     0.00 ;    7086.66 ;  1900.00 ;  5316.98 ;     0.00 ;  53861.5 ;     110050.97 ;    53.86 ;     128608.60 ;    62.94 ;   90.38 ;
   6 ;   34 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   882.01 ;     0.00 ;  2318.20 ;     0.00 ;     0.00 ;     0.00 ;    9320.29 ;    -     ;    -     ;     0.00 ;   1430.7 ;       5649.14 ;    28.39 ;       6359.35 ;    31.96 ;   84.69 ;
